id,total_len,nb_groups,len_groups,max_len_group,start_pos
logo_79,558,62,"[7, 7, 5, 7, 7, 7, 7, 4, 4, 9, 4, 4, 5, 5, 9, 22, 10, 5, 6, 21, 7, 8, 6, 14, 12, 5, 5, 5, 5, 5, 7, 10, 21, 15, 21, 10, 10, 15, 15, 15, 15, 15, 5, 15, 9, 9, 5, 13, 9, 15, 5, 9, 5, 9, 9, 15, 5, 5, 5, 5, 5, 5]",22,"[P(8.345383644104004, 4.399409294128418), P(15.581239700317383, 4.399409294128418), P(11.963177680969238, 6.728934288024902), P(8.33355712890625, 8.124445915222168), P(8.333558082580566, 8.124445915222168), P(15.592796325683594, 8.124445915222168), P(15.593066215515137, 8.124445915222168), P(10.997715950012207, 8.436769485473633), P(12.928908348083496, 8.436769485473633), P(11.963177680969238, 8.796399116516113), P(10.633517265319824, 9.565113067626953), P(13.292838096618652, 9.565113067626953), P(9.637683868408203, 10.497514724731445), P(14.288671493530273, 10.497514724731445), P(6.075259208679199, 13.393630027770996), P(17.131031036376953, 13.393630027770996), P(18.82542610168457, 13.393630027770996), P(4.380863189697266, 13.393898963928223), P(8.56309700012207, 13.393899917602539), P(9.903508186340332, 14.122565269470215), P(7.571025371551514, 14.122833251953125), P(16.326839447021484, 14.155086517333984), P(4.381131172180176, 14.1550874710083), P(11.747883796691895, 14.1550874710083), P(14.321462631225586, 14.155355453491211), P(5.678537845611572, 14.55180835723877), P(7.3726654052734375, 14.55180835723877), P(14.632442474365234, 15.36164665222168), P(17.245800018310547, 18.27953338623047), P(17.415401458740234, 18.27953338623047), P(4.677865982055664, 18.489181518554688), P(8.044617652893066, 18.489181518554688), P(9.643058776855469, 18.489181518554688), P(10.261255264282227, 18.489181518554688), P(12.45020866394043, 18.489181518554688), P(15.25735855102539, 18.489181518554688), P(17.387718200683594, 18.489181518554688), P(6.247010231018066, 18.498319625854492), P(11.412714004516602, 18.498319625854492), P(13.601667404174805, 18.498319625854492), P(18.48031234741211, 18.498319625854492), P(5.12484884262085, 18.49858856201172), P(5.743045330047607, 18.49858856201172), P(6.72329044342041, 18.49858856201172), P(7.298481464385986, 18.49858856201172), P(8.49160099029541, 18.49858856201172), P(9.081844329833984, 18.49858856201172), P(10.680285453796387, 18.49858856201172), P(12.897191047668457, 18.49858856201172), P(14.077947616577148, 18.49858856201172), P(14.696144104003906, 18.49858856201172), P(15.704340934753418, 18.49858856201172), P(16.294586181640625, 18.49858856201172), P(16.641582489013672, 18.49858856201172), P(17.791425704956055, 18.49858856201172), P(18.956859588623047, 18.49858856201172), P(4.620884418487549, 18.612552642822266), P(5.23881196975708, 18.612552642822266), P(7.987367630004883, 18.612552642822266), P(13.011155128479004, 18.612552642822266), P(15.200108528137207, 18.612552642822266), P(17.330467224121094, 18.612552642822266)]"
logo_76,775,107,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 9, 5, 9, 6, 22, 10, 7, 21, 6, 14, 12, 8, 5, 5, 5, 5, 5, 7, 10, 21, 15, 21, 10, 10, 15, 5, 15, 15, 9, 9, 5, 13, 15, 9, 15, 15, 5, 9, 5, 9, 9, 15, 15, 5, 5, 5, 5, 5, 5]",22,"[P(4.380863189697266, 4.380863189697266), P(12.0, 5.5237202644348145), P(12.000000953674316, 5.5237202644348145), P(11.020293235778809, 5.678806304931641), P(13.078081130981445, 5.6906328201293945), P(13.078081130981445, 5.880930423736572), P(11.020293235778809, 5.916946887969971), P(10.084397315979004, 6.0884294509887695), P(13.734445571899414, 6.409353733062744), P(12.235184669494629, 6.49912691116333), P(14.59320068359375, 6.623034954071045), P(9.729606628417969, 6.690230369567871), P(10.677328109741211, 6.803655624389648), P(12.235184669494629, 6.8324151039123535), P(9.18989372253418, 7.052009582519531), P(14.802580833435059, 7.12377405166626), P(10.677328109741211, 7.184787273406982), P(9.18989372253418, 7.289880275726318), P(14.802580833435059, 7.409488201141357), P(13.371321678161621, 7.504636764526367), P(13.371321678161621, 7.885768413543701), P(11.833355903625488, 7.993549346923828), P(8.612552642822266, 8.096761703491211), P(9.615374565124512, 8.130358695983887), P(15.374814987182617, 8.293509483337402), P(14.498857498168945, 8.428975105285645), P(10.617390632629395, 8.497245788574219), P(10.617390632629395, 8.782958984375), P(8.861981391906738, 8.85338020324707), P(12.626797676086426, 9.086682319641113), P(13.999194145202637, 9.092058181762695), P(8.861981391906738, 9.18666934967041), P(15.200108528137207, 9.201183319091797), P(11.40653133392334, 9.458406448364258), P(12.626797676086426, 9.467813491821289), P(15.200108528137207, 9.486896514892578), P(10.062894821166992, 9.691439628601074), P(11.243919372558594, 10.178201675415039), P(9.27267837524414, 10.192985534667969), P(13.84168815612793, 10.26367473602295), P(8.565784454345703, 10.299423217773438), P(14.706357955932617, 10.324419021606445), P(15.356807708740234, 10.515522956848145), P(13.84168815612793, 10.549388885498047), P(11.243919372558594, 10.559333801269531), P(9.040183067321777, 10.693455696105957), P(9.739013671875, 10.707700729370117), P(12.647762298583984, 10.776509284973145), P(14.845584869384766, 10.870044708251953), P(9.89813232421875, 11.222416877746582), P(9.89813232421875, 11.50813102722168), P(12.155356407165527, 11.525870323181152), P(13.20279598236084, 11.574251174926758), P(14.36151123046875, 11.671011924743652), P(10.922188758850098, 11.782556533813477), P(13.20279598236084, 11.907540321350098), P(11.716973304748535, 11.984411239624023), P(11.716973304748535, 12.270125389099121), P(10.653944969177246, 12.30237865447998), P(5.918559551239014, 13.497380256652832), P(7.2775163650512695, 13.497380256652832), P(9.272947311401367, 13.497380256652832), P(16.144874572753906, 13.497380256652832), P(17.503829956054688, 13.497380256652832), P(8.47735595703125, 14.082246780395508), P(10.348072052001953, 14.082246780395508), P(5.918559551239014, 14.108049392700195), P(11.827174186706543, 14.108051300048828), P(13.891412734985352, 14.108051300048828), P(15.499799728393555, 14.108051300048828), P(6.959280014038086, 14.426287651062012), P(8.3182373046875, 14.426287651062012), P(14.14084243774414, 15.075662612915039), P(16.298616409301758, 17.035076141357422), P(16.434619903564453, 17.035076141357422), P(6.076333999633789, 17.20306396484375), P(8.813600540161133, 17.20306396484375), P(10.114500999450684, 17.20306396484375), P(10.616315841674805, 17.20306396484375), P(12.396720886230469, 17.20306396484375), P(14.67920970916748, 17.20306396484375), P(16.412578582763672, 17.20306396484375), P(6.441070079803467, 17.210590362548828), P(6.9428839683532715, 17.210590362548828), P(7.353312969207764, 17.210590362548828), P(7.741701602935791, 17.210590362548828), P(8.209112167358398, 17.210590362548828), P(9.178337097167969, 17.210590362548828), P(9.658110618591309, 17.210590362548828), P(10.958742141723633, 17.210590362548828), P(11.55221176147461, 17.210590362548828), P(12.761457443237305, 17.210590362548828), P(13.332616806030273, 17.210590362548828), P(13.72073745727539, 17.210590362548828), P(14.222820281982422, 17.210590362548828), P(15.04367733001709, 17.210590362548828), P(15.523451805114746, 17.210590362548828), P(15.807822227478027, 17.210590362548828), P(16.742643356323242, 17.210590362548828), P(17.301170349121094, 17.210590362548828), P(17.689559936523438, 17.210590362548828), P(6.030640602111816, 17.30197525024414), P(6.5324554443359375, 17.30197525024414), P(8.767908096313477, 17.30197525024414), P(12.852842330932617, 17.30197525024414), P(14.633248329162598, 17.30197525024414), P(16.366619110107422, 17.30197525024414)]"
logo_78,849,104,"[5, 5, 5, 5, 5, 5, 5, 5, 8, 21, 11, 23, 14, 30, 5, 5, 9, 13, 17, 5, 5, 5, 7, 9, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 10, 9, 5, 5, 5, 5, 5, 9, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 11, 30, 21, 30, 5, 13, 13, 13, 13, 13, 13, 11, 9, 9, 7, 13, 13, 11, 13, 11, 9, 7, 9, 9, 9, 13, 11, 7, 5, 8, 8, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",30,"[P(6.290552616119385, 10.088160514831543), P(5.798145294189453, 10.166375160217285), P(6.832952499389648, 10.17228889465332), P(6.832952499389648, 10.268243789672852), P(5.798145294189453, 10.28625202178955), P(5.327509880065918, 10.371993064880371), P(7.162746906280518, 10.533799171447754), P(6.409085273742676, 10.578685760498047), P(11.980380058288574, 10.622228622436523), P(16.210723876953125, 10.63593578338623), P(11.149308204650879, 10.636204719543457), P(14.477893829345703, 10.636204719543457), P(17.421852111816406, 10.636204719543457), P(12.782959938049316, 10.636473655700684), P(7.5946784019470215, 10.641042709350586), P(8.947722434997559, 10.671146392822266), P(9.593066215515137, 10.671146392822266), P(17.99704360961914, 10.671146392822266), P(19.037763595581055, 10.671146392822266), P(5.149039268493652, 10.674909591674805), P(5.6255879402160645, 10.731890678405762), P(6.409085273742676, 10.746136665344238), P(11.150382995605469, 10.776508331298828), P(9.756753921508789, 10.811450004577637), P(4.877839088439941, 10.856605529785156), P(7.700040817260742, 10.892890930175781), P(5.6255879402160645, 10.923263549804688), P(4.877839088439941, 10.976750373840332), P(7.700040817260742, 11.036688804626465), P(6.980245113372803, 11.08426284790039), P(6.980245113372803, 11.275634765625), P(6.206961631774902, 11.33019733428955), P(4.587555885314941, 11.381803512573242), P(5.091520309448242, 11.398736953735352), P(16.152130126953125, 11.47802734375), P(7.987636089324951, 11.48098373413086), P(7.5471038818359375, 11.549254417419434), P(5.595484733581543, 11.583389282226562), P(5.595484733581543, 11.727187156677246), P(4.7128071784973145, 11.762397766113281), P(6.605832576751709, 11.879855155944824), P(7.296062469482422, 11.882542610168457), P(4.7128071784973145, 11.929848670959473), P(7.899744987487793, 11.937374114990234), P(5.992474555969238, 12.066926956176758), P(6.605832576751709, 12.071227073669434), P(7.899744987487793, 12.081171989440918), P(5.316758632659912, 12.184115409851074), P(5.910496234893799, 12.428706169128418), P(4.919230937957764, 12.43623161315918), P(7.216772079467773, 12.471711158752441), P(4.563902854919434, 12.489988327026367), P(7.651659965515137, 12.502351760864258), P(18.12847900390625, 12.568740844726562), P(18.25830078125, 12.568740844726562), P(7.978766441345215, 12.598575592041016), P(7.216772079467773, 12.615240097045898), P(5.910496234893799, 12.620078086853027), P(4.802311897277832, 12.687541961669922), P(5.153877258300781, 12.695068359375), P(9.111141204833984, 12.717107772827148), P(12.711731910705566, 12.717107772827148), P(13.182906150817871, 12.717107772827148), P(14.788871765136719, 12.717107772827148), P(6.616314888000488, 12.729472160339355), P(9.877435684204102, 12.730815887451172), P(12.252923965454102, 12.730815887451172), P(16.342159271240234, 12.730815887451172), P(17.442012786865234, 12.730815887451172), P(9.44792366027832, 12.731084823608398), P(10.199974060058594, 12.731084823608398), P(10.620078086853027, 12.731084823608398), P(11.079155921936035, 12.731084823608398), P(11.556779861450195, 12.731084823608398), P(11.927699089050293, 12.731084823608398), P(13.50651741027832, 12.731084823608398), P(14.01209545135498, 12.731084823608398), P(15.1124849319458, 12.731084823608398), P(15.555974006652832, 12.731084823608398), P(15.929579734802246, 12.731084823608398), P(16.7455997467041, 12.731084823608398), P(17.11651611328125, 12.731084823608398), P(17.700042724609375, 12.731084823608398), P(18.17739486694336, 12.731084823608398), P(18.427902221679688, 12.731084823608398), P(18.861713409423828, 12.731084823608398), P(19.281818389892578, 12.731084823608398), P(9.111410140991211, 12.772746086120605), P(7.721274375915527, 12.776509284973145), P(9.512969970703125, 12.786722183227539), P(15.177799224853516, 12.786722183227539), P(11.60489273071289, 12.803386688232422), P(16.79397964477539, 12.803386688232422), P(18.225507736206055, 12.803386688232422), P(5.233705043792725, 12.953904151916504), P(5.233705043792725, 13.097433090209961), P(6.369036674499512, 13.106572151184082), P(6.895578861236572, 13.130762100219727), P(7.478296279907227, 13.179411888122559), P(5.748958587646484, 13.235587120056152), P(6.895578861236572, 13.298213005065918), P(6.148366928100586, 13.33691692352295), P(6.148366928100586, 13.48071575164795), P(5.614030361175537, 13.496842384338379)]"
logo_8,151,14,"[8, 22, 15, 17, 11, 13, 12, 12, 8, 8, 4, 5, 8, 8]",22,"[P(5.919365882873535, 10.476414680480957), P(8.300497055053711, 11.084128379821777), P(10.467947959899902, 11.084128379821777), P(11.364601135253906, 11.084128379821777), P(16.82193374633789, 11.084128379821777), P(18.258296966552734, 11.088428497314453), P(6.262061595916748, 11.097029685974121), P(14.50826644897461, 11.097029685974121), P(6.28356409072876, 11.404515266418457), P(14.529767990112305, 11.404515266418457), P(16.825965881347656, 11.572235107421875), P(13.192581176757812, 11.828920364379883), P(6.27496337890625, 12.092595100402832), P(14.521166801452637, 12.092595100402832)]"
logo_80,638,61,"[7, 7, 5, 7, 7, 7, 7, 4, 4, 9, 4, 4, 5, 5, 8, 30, 11, 14, 21, 23, 5, 9, 13, 17, 7, 9, 10, 5, 5, 21, 11, 30, 30, 13, 13, 13, 13, 13, 13, 11, 9, 9, 7, 13, 13, 11, 13, 11, 9, 7, 9, 9, 9, 13, 11, 7, 8, 8, 4, 4, 4]",30,"[P(16.353179931640625, 4.6636199951171875), P(7.641177654266357, 4.663620471954346), P(11.99704360961914, 7.468350887298584), P(7.6266632080078125, 9.148233413696289), P(7.6266632080078125, 9.148233413696289), P(16.367692947387695, 9.148233413696289), P(16.3674259185791, 9.1485013961792), P(10.834565162658691, 9.524526596069336), P(13.159790992736816, 9.524526596069336), P(11.997312545776367, 9.95753288269043), P(10.396183967590332, 10.883482933044434), P(13.598172187805176, 10.883482933044434), P(9.197151184082031, 12.005644798278809), P(14.796936988830566, 12.005644798278809), P(8.664695739746094, 15.12726879119873), P(9.806478500366211, 15.147427558898926), P(7.500067234039307, 15.147695541381836), P(16.501544952392578, 15.147695541381836), P(14.77946662902832, 15.147696495056152), P(12.293240547180176, 15.147964477539062), P(4.381131172180176, 15.199300765991211), P(5.272678852081299, 15.199300765991211), P(17.290149688720703, 15.199300765991211), P(18.761457443237305, 15.199302673339844), P(7.501949310302734, 15.353582382202148), P(5.512700080871582, 15.40518856048584), P(14.693994522094727, 16.382476806640625), P(17.49066162109375, 18.25883674621582), P(17.672086715698242, 18.25883674621582), P(10.418760299682617, 18.466066360473633), P(4.604488372802734, 18.466068267822266), P(9.747613906860352, 18.466602325439453), P(12.712002754211426, 18.466602325439453), P(5.700040340423584, 18.485416412353516), P(9.094476699829102, 18.485416412353516), P(14.932670593261719, 18.485416412353516), P(16.506921768188477, 18.485416412353516), P(5.08802604675293, 18.48542022705078), P(6.163687705993652, 18.48542022705078), P(6.763069152832031, 18.48542022705078), P(7.416745185852051, 18.48542022705078), P(8.096492767333984, 18.48542022705078), P(8.627066612243652, 18.48542022705078), P(10.88348388671875, 18.48542022705078), P(11.601936340332031, 18.48542022705078), P(13.177530288696289, 18.48542022705078), P(13.809165954589844, 18.48542022705078), P(14.343770980834961, 18.48542022705078), P(15.50893783569336, 18.48542022705078), P(16.03951072692871, 18.48542022705078), P(16.87972068786621, 18.48542022705078), P(17.55946922302246, 18.48542022705078), P(17.922054290771484, 18.48542022705078), P(18.54051971435547, 18.48542022705078), P(19.139902114868164, 18.48542022705078), P(4.605026721954346, 18.543743133544922), P(13.267841339111328, 18.563095092773438), P(5.178336143493652, 18.563364028930664), P(8.163687705993652, 18.58648109436035), P(15.576132774353027, 18.58648109436035), P(17.626663208007812, 18.58648109436035)]"
logo_81,563,63,"[5, 7, 7, 5, 7, 7, 7, 7, 4, 4, 9, 4, 4, 5, 5, 5, 9, 6, 22, 10, 7, 21, 6, 14, 12, 8, 5, 5, 5, 5, 5, 7, 10, 21, 15, 21, 10, 10, 15, 5, 15, 15, 9, 9, 5, 13, 15, 9, 15, 15, 5, 9, 5, 9, 9, 15, 15, 5, 5, 5, 5, 5, 5]",22,"[P(4.380863189697266, 4.380863189697266), P(9.214622497558594, 6.2558794021606445), P(14.785378456115723, 6.2558794021606445), P(12.000000953674316, 8.049724578857422), P(9.204946517944336, 9.123773574829102), P(9.205214500427246, 9.123773574829102), P(14.79478645324707, 9.123773574829102), P(14.79478645324707, 9.123773574829102), P(11.256551742553711, 9.364601135253906), P(12.743448257446289, 9.364601135253906), P(11.999731063842773, 9.641446113586426), P(10.976213455200195, 10.233302116394043), P(13.023518562316895, 10.233302116394043), P(10.209381103515625, 10.951216697692871), P(13.790350914001465, 10.951216697692871), P(5.918559551239014, 13.121086120605469), P(7.2775163650512695, 13.121086120605469), P(9.272947311401367, 13.121086120605469), P(16.144874572753906, 13.121086120605469), P(17.503829956054688, 13.121086120605469), P(8.47735595703125, 13.705953598022461), P(10.348072052001953, 13.705953598022461), P(5.918559551239014, 13.731756210327148), P(11.827174186706543, 13.731757164001465), P(13.891412734985352, 13.731757164001465), P(15.499799728393555, 13.731757164001465), P(6.959280014038086, 14.049993515014648), P(8.3182373046875, 14.049993515014648), P(14.14084243774414, 14.699369430541992), P(16.236797332763672, 17.035076141357422), P(16.372798919677734, 17.035076141357422), P(6.156699180603027, 17.20306396484375), P(8.856874465942383, 17.20306396484375), P(10.138959884643555, 17.20306396484375), P(10.63486099243164, 17.20306396484375), P(12.390539169311523, 17.20306396484375), P(14.641849517822266, 17.20306396484375), P(16.350759506225586, 17.20306396484375), P(6.51525354385376, 17.210590362548828), P(7.010885715484619, 17.210590362548828), P(7.415132522583008, 17.210590362548828), P(7.79733943939209, 17.210590362548828), P(8.258567810058594, 17.210590362548828), P(9.215428352355957, 17.210590362548828), P(9.689020156860352, 17.210590362548828), P(10.971105575561523, 17.210590362548828), P(11.558392524719238, 17.210590362548828), P(12.749094009399414, 17.210590362548828), P(13.314071655273438, 17.210590362548828), P(13.696008682250977, 17.210590362548828), P(14.191909790039062, 17.210590362548828), P(15.00040340423584, 17.210590362548828), P(15.47399616241455, 17.210590362548828), P(15.752184867858887, 17.210590362548828), P(16.674640655517578, 17.210590362548828), P(17.226985931396484, 17.210590362548828), P(17.60919189453125, 17.210590362548828), P(6.111006736755371, 17.30197525024414), P(6.606639385223389, 17.30197525024414), P(8.811182022094727, 17.30197525024414), P(12.840478897094727, 17.30197525024414), P(14.59615707397461, 17.30197525024414), P(16.304798126220703, 17.30197525024414)]"
logo_84,125,16,"[5, 5, 5, 5, 5, 6, 5, 9, 5, 15, 14, 18, 10, 4, 8, 6]",18,"[P(11.85378360748291, 6.728665351867676), P(11.85378360748291, 8.568740844726562), P(7.9725847244262695, 10.110199928283691), P(11.85378360748291, 10.407471656799316), P(7.972315788269043, 11.951082229614258), P(12.330062866210938, 13.596022605895996), P(11.47802734375, 13.596291542053223), P(9.786587715148926, 13.689289093017578), P(7.972315788269043, 13.791157722473145), P(11.859428405761719, 14.390807151794434), P(19.489315032958984, 14.39080810546875), P(14.208037376403809, 14.394840240478516), P(16.885364532470703, 14.395108222961426), P(16.848543167114258, 14.805000305175781), P(14.337589263916016, 14.861712455749512), P(12.131166458129883, 15.486360549926758)]"
logo_82,563,63,"[5, 7, 7, 5, 7, 7, 7, 7, 4, 4, 9, 4, 4, 5, 5, 5, 9, 6, 22, 10, 7, 21, 6, 14, 12, 8, 5, 5, 5, 5, 5, 7, 10, 21, 15, 21, 10, 10, 15, 5, 15, 15, 9, 9, 5, 13, 15, 9, 15, 15, 5, 9, 5, 9, 9, 15, 15, 5, 5, 5, 5, 5, 5]",22,"[P(4.380863189697266, 4.380863189697266), P(9.214622497558594, 6.2558794021606445), P(14.785378456115723, 6.2558794021606445), P(12.000000953674316, 8.049724578857422), P(9.204946517944336, 9.123773574829102), P(9.205214500427246, 9.123773574829102), P(14.79478645324707, 9.123773574829102), P(14.79478645324707, 9.123773574829102), P(11.256551742553711, 9.364601135253906), P(12.743448257446289, 9.364601135253906), P(11.999731063842773, 9.641446113586426), P(10.976213455200195, 10.233302116394043), P(13.023518562316895, 10.233302116394043), P(10.209381103515625, 10.951216697692871), P(13.790350914001465, 10.951216697692871), P(5.918559551239014, 13.121086120605469), P(7.2775163650512695, 13.121086120605469), P(9.272947311401367, 13.121086120605469), P(16.144874572753906, 13.121086120605469), P(17.503829956054688, 13.121086120605469), P(8.47735595703125, 13.705953598022461), P(10.348072052001953, 13.705953598022461), P(5.918559551239014, 13.731756210327148), P(11.827174186706543, 13.731757164001465), P(13.891412734985352, 13.731757164001465), P(15.499799728393555, 13.731757164001465), P(6.959280014038086, 14.049993515014648), P(8.3182373046875, 14.049993515014648), P(14.14084243774414, 14.699369430541992), P(16.236797332763672, 17.035076141357422), P(16.372798919677734, 17.035076141357422), P(6.156699180603027, 17.20306396484375), P(8.856874465942383, 17.20306396484375), P(10.138959884643555, 17.20306396484375), P(10.63486099243164, 17.20306396484375), P(12.390539169311523, 17.20306396484375), P(14.641849517822266, 17.20306396484375), P(16.350759506225586, 17.20306396484375), P(6.51525354385376, 17.210590362548828), P(7.010885715484619, 17.210590362548828), P(7.415132522583008, 17.210590362548828), P(7.79733943939209, 17.210590362548828), P(8.258567810058594, 17.210590362548828), P(9.215428352355957, 17.210590362548828), P(9.689020156860352, 17.210590362548828), P(10.971105575561523, 17.210590362548828), P(11.558392524719238, 17.210590362548828), P(12.749094009399414, 17.210590362548828), P(13.314071655273438, 17.210590362548828), P(13.696008682250977, 17.210590362548828), P(14.191909790039062, 17.210590362548828), P(15.00040340423584, 17.210590362548828), P(15.47399616241455, 17.210590362548828), P(15.752184867858887, 17.210590362548828), P(16.674640655517578, 17.210590362548828), P(17.226985931396484, 17.210590362548828), P(17.60919189453125, 17.210590362548828), P(6.111006736755371, 17.30197525024414), P(6.606639385223389, 17.30197525024414), P(8.811182022094727, 17.30197525024414), P(12.840478897094727, 17.30197525024414), P(14.59615707397461, 17.30197525024414), P(16.304798126220703, 17.30197525024414)]"
logo_83,647,62,"[9, 7, 7, 5, 7, 7, 7, 7, 4, 4, 9, 4, 4, 5, 5, 8, 30, 11, 21, 14, 23, 17, 5, 9, 13, 7, 9, 10, 5, 5, 11, 21, 30, 30, 13, 13, 13, 11, 7, 13, 13, 13, 11, 13, 13, 7, 13, 13, 11, 9, 9, 11, 9, 9, 9, 9, 7, 8, 8, 4, 4, 4]",30,"[P(4.7138824462890625, 4.381131172180176), P(8.51794147491455, 5.914796829223633), P(15.481521606445312, 5.914796829223633), P(11.99973201751709, 8.157238006591797), P(8.506383895874023, 9.500067710876465), P(8.506383895874023, 9.500067710876465), P(15.493348121643066, 9.500067710876465), P(15.493617057800293, 9.500067710876465), P(11.070555686950684, 9.800833702087402), P(12.929176330566406, 9.800833702087402), P(12.0, 10.146754264831543), P(10.720333099365234, 10.886977195739746), P(13.279666900634766, 10.886977195739746), P(9.761859893798828, 11.78416919708252), P(14.238140106201172, 11.78416919708252), P(9.336111068725586, 14.279264450073242), P(10.249160766601562, 14.295658111572266), P(8.405322074890137, 14.295659065246582), P(14.223895072937012, 14.295659065246582), P(15.600322723388672, 14.295660018920898), P(12.236526489257812, 14.295928955078125), P(17.40707015991211, 14.336782455444336), P(5.911839962005615, 14.336783409118652), P(6.62464714050293, 14.336783409118652), P(16.23088264465332, 14.336783409118652), P(8.406665802001953, 14.460153579711914), P(6.81655740737915, 14.501277923583984), P(14.155625343322754, 15.282623291015625), P(16.391345977783203, 16.78242301940918), P(16.53594970703125, 16.78242301940918), P(6.090310096740723, 16.948259353637695), P(10.738073348999023, 16.948259353637695), P(10.20185661315918, 16.948528289794922), P(12.571427345275879, 16.948528289794922), P(6.477086544036865, 16.963581085205078), P(6.966268062591553, 16.963581085205078), P(7.336916923522949, 16.963581085205078), P(7.8161540031433105, 16.963581085205078), P(9.306007385253906, 16.963581085205078), P(9.67961311340332, 16.963581085205078), P(11.109797477722168, 16.963581085205078), P(11.683914184570312, 16.963581085205078), P(12.94315242767334, 16.963581085205078), P(13.448193550109863, 16.963581085205078), P(14.34672737121582, 16.963581085205078), P(15.23128604888916, 16.963581085205078), P(15.604891777038574, 16.963581085205078), P(17.230480194091797, 16.963581085205078), P(17.709447860717773, 16.963581085205078), P(8.338664054870605, 16.963850021362305), P(8.881871223449707, 16.963850021362305), P(13.875823974609375, 16.963850021362305), P(14.807149887084961, 16.963850021362305), P(15.902970314025879, 16.963850021362305), P(16.446176528930664, 16.963850021362305), P(16.735923767089844, 16.963850021362305), P(6.091116905212402, 17.01034927368164), P(6.549388885498047, 17.025938034057617), P(13.015724182128906, 17.025938034057617), P(8.935626983642578, 17.044483184814453), P(14.860906600952148, 17.044483184814453), P(16.49993324279785, 17.044483184814453)]"
logo_85,135,18,"[5, 5, 5, 5, 6, 9, 5, 15, 18, 10, 14, 5, 4, 8, 6, 5, 5, 5]",18,"[P(13.746013641357422, 7.978846549987793), P(8.809520721435547, 9.142837524414062), P(17.185171127319336, 9.566117286682129), P(9.54732894897461, 11.123929023742676), P(10.212567329406738, 11.123929023742676), P(8.052224159240723, 11.164192199707031), P(4.380946159362793, 11.576693534851074), P(9.839631080627441, 11.755515098571777), P(11.932750701904297, 11.755515098571777), P(14.257749557495117, 11.755515098571777), P(16.458328247070312, 11.755515098571777), P(18.190473556518555, 12.00002670288086), P(14.234230041503906, 12.037736892700195), P(12.013384819030762, 12.071334838867188), P(10.111745834350586, 12.629058837890625), P(16.761919021606445, 13.428581237792969), P(7.370376110076904, 14.010602951049805), P(10.835981369018555, 14.857161521911621)]"
logo_86,105,13,"[5, 5, 16, 15, 9, 9, 13, 6, 7, 5, 5, 5, 5]",16,"[P(11.10151195526123, 9.612710952758789), P(11.77193832397461, 9.612710952758789), P(14.142602920532227, 10.156808853149414), P(18.62796974182129, 10.163312911987305), P(9.297657012939453, 10.179492950439453), P(11.085331916809082, 10.179492950439453), P(15.726136207580566, 10.179492950439453), P(18.68299102783203, 10.532539367675781), P(11.386530876159668, 10.548720359802246), P(4.380946159362793, 13.307266235351562), P(6.541019439697266, 13.307266235351562), P(8.701093673706055, 13.307266235351562), P(10.861140251159668, 13.307266235351562)]"
logo_87,102,11,"[5, 5, 16, 15, 9, 9, 13, 6, 7, 12, 5]",16,"[P(11.364812850952148, 8.404383659362793), P(12.014540672302246, 8.404383659362793), P(14.311910629272461, 8.931682586669922), P(18.658584594726562, 8.937944412231445), P(9.61667537689209, 8.953641891479492), P(11.349088668823242, 8.953641891479492), P(15.846470832824707, 8.953641891479492), P(18.711938858032227, 9.295775413513184), P(11.641014099121094, 9.311471939086914), P(7.504767417907715, 9.904756546020508), P(4.380946159362793, 12.45711898803711)]"
logo_89,125,17,"[5, 5, 16, 15, 9, 9, 13, 6, 7, 5, 5, 5, 5, 5, 5, 5, 5]",16,"[P(8.952136993408203, 8.882991790771484), P(9.644386291503906, 8.882991790771484), P(12.092138290405273, 9.444828033447266), P(16.69020652770996, 9.451467514038086), P(7.126267433166504, 9.468213081359863), P(8.935418128967285, 9.468213081359863), P(13.710695266723633, 9.468213081359863), P(16.747055053710938, 9.832709312438965), P(9.246400833129883, 9.849454879760742), P(19.31328582763672, 11.702470779418945), P(4.380946159362793, 12.925647735595703), P(6.470437526702881, 12.925647735595703), P(8.610942840576172, 12.925647735595703), P(10.75136947631836, 12.925647735595703), P(12.89184856414795, 12.925647735595703), P(15.03227424621582, 12.925647735595703), P(17.172779083251953, 12.925647735595703)]"
