id,total_len,nb_groups,len_groups,max_len_group,start_pos
logo_77_37,10,1,[10],10,"[P(14.436501502990723, 9.901357650756836)]"
logo_77_38,5,1,[5],5,"[P(15.23021125793457, 9.666980743408203)]"
logo_77_35,10,1,[10],10,"[P(17.036958694458008, 7.9368367195129395)]"
logo_77_39,5,1,[5],5,"[P(18.34027671813965, 10.285983085632324)]"
logo_77_42,5,1,[5],5,"[P(17.837657928466797, 9.658110618591309)]"
logo_77_4,17,1,[17],17,"[P(6.818976402282715, 15.541460037231445)]"
logo_77_41,5,1,[5],5,"[P(13.879048347473145, 9.297675132751465)]"
logo_77_45,5,1,[5],5,"[P(18.202125549316406, 8.336783409118652)]"
logo_77_43,5,1,[5],5,"[P(16.47869873046875, 8.760112762451172)]"
logo_77_40,10,1,[10],10,"[P(13.713479995727539, 8.262868881225586)]"
logo_77_46,5,1,[5],5,"[P(12.420642852783203, 10.485687255859375)]"
logo_77_47,10,1,[10],10,"[P(13.001209259033203, 10.884827613830566)]"
logo_77_44,10,1,[10],10,"[P(17.679344177246094, 8.83940315246582)]"
logo_77_48,5,1,[5],5,"[P(13.428840637207031, 10.351028442382812)]"
logo_77_49,10,1,[10],10,"[P(16.911706924438477, 11.817767143249512)]"
logo_77_50,5,1,[5],5,"[P(17.571563720703125, 11.271066665649414)]"
logo_77_52,10,1,[10],10,"[P(12.671415328979492, 9.572906494140625)]"
logo_77_5,9,1,[9],9,"[P(7.447655200958252, 15.541460037231445)]"
logo_77_53,10,1,[10],10,"[P(14.841822624206543, 11.710254669189453)]"
logo_77_54,5,1,[5],5,"[P(13.543878555297852, 11.44577407836914)]"
logo_77_51,5,1,[5],5,"[P(18.435157775878906, 11.486359596252441)]"
logo_77_55,5,1,[5],5,"[P(13.900551795959473, 11.693052291870117)]"
logo_77_57,5,1,[5],5,"[P(15.983336448669434, 8.538369178771973)]"
logo_77_58,5,1,[5],5,"[P(13.08426284790039, 9.339874267578125)]"
logo_77_56,10,1,[10],10,"[P(15.542535781860352, 7.804864883422852)]"
logo_77_60,5,1,[5],5,"[P(14.743179321289062, 8.384357452392578)]"
logo_77_61,5,1,[5],5,"[P(14.473323822021484, 7.957263946533203)]"
logo_77_6,14,1,[14],14,"[P(8.14568042755127, 15.540384292602539)]"
logo_77_59,5,1,[5],5,"[P(13.553555488586426, 9.03050708770752)]"
logo_77_65,5,1,[5],5,"[P(12.37360668182373, 9.275903701782227)]"
logo_77_64,5,1,[5],5,"[P(19.20306396484375, 9.146082878112793)]"
logo_77_63,5,1,[5],5,"[P(19.221342086791992, 10.252923011779785)]"
logo_77_62,10,1,[10],10,"[P(19.045289993286133, 9.47802734375)]"
logo_77_67,12,1,[12],12,"[P(4.555301666259766, 12.723559379577637)]"
logo_77_66,5,1,[5],5,"[P(18.548851013183594, 9.260851860046387)]"
logo_77_7,7,1,[7],7,"[P(8.649374961853027, 15.541460037231445)]"
logo_77_69,10,1,[10],10,"[P(7.525332927703857, 13.182637214660645)]"
logo_77_68,14,1,[14],14,"[P(6.322806358337402, 12.718183517456055)]"
logo_77_70,10,1,[10],10,"[P(8.779196739196777, 12.72329044342041)]"
logo_77_71,13,1,[13],13,"[P(9.824217796325684, 13.182637214660645)]"
logo_77_73,15,1,[15],15,"[P(15.291763305664062, 13.182638168334961)]"
logo_77_75,19,1,[19],19,"[P(17.61376190185547, 12.72329044342041)]"
logo_77_74,9,1,[9],9,"[P(17.03830337524414, 13.182906150817871)]"
logo_77_72,22,1,[22],22,"[P(12.487031936645508, 13.182906150817871)]"
logo_77_76,13,1,[13],13,"[P(19.100391387939453, 13.200645446777344)]"
logo_77_8,5,1,[5],5,"[P(9.175110816955566, 15.541460037231445)]"
logo_77_9,18,1,[18],18,"[P(9.729875564575195, 15.531783103942871)]"
logo_78_0,18,1,[18],18,"[P(9.111141204833984, 12.717107772827148)]"
logo_78_1,21,1,[21],21,"[P(9.44792366027832, 12.731084823608398)]"
logo_78_12,13,1,[13],13,"[P(14.01209545135498, 12.731084823608398)]"
logo_78_10,21,1,[21],21,"[P(13.182906150817871, 12.717107772827148)]"
logo_78_11,13,1,[13],13,"[P(13.50651741027832, 12.731084823608398)]"
logo_78_13,30,1,[30],30,"[P(14.788871765136719, 12.717107772827148)]"
logo_78_14,19,1,[19],19,"[P(15.1124849319458, 12.731084823608398)]"
logo_78_16,11,1,[11],11,"[P(15.929579734802246, 12.731084823608398)]"
logo_78_15,13,1,[13],13,"[P(15.555974006652832, 12.731084823608398)]"
logo_78_18,13,1,[13],13,"[P(16.7455997467041, 12.731084823608398)]"
logo_78_17,13,1,[13],13,"[P(16.342159271240234, 12.730815887451172)]"
logo_78_19,7,1,[7],7,"[P(17.11651611328125, 12.731084823608398)]"
logo_78_2,13,1,[13],13,"[P(9.877435684204102, 12.730815887451172)]"
logo_78_20,13,1,[13],13,"[P(17.442012786865234, 12.730815887451172)]"
logo_78_21,9,1,[9],9,"[P(17.700042724609375, 12.731084823608398)]"
logo_78_23,9,1,[9],9,"[P(18.427902221679688, 12.731084823608398)]"
logo_78_24,13,1,[13],13,"[P(18.861713409423828, 12.731084823608398)]"
logo_78_22,23,1,[23],23,"[P(18.12847900390625, 12.568740844726562)]"
logo_78_25,11,1,[11],11,"[P(19.281818389892578, 12.731084823608398)]"
logo_78_26,5,1,[5],5,"[P(8.947722434997559, 10.671146392822266)]"
logo_78_28,18,1,[18],18,"[P(11.149308204650879, 10.636204719543457)]"
logo_78_29,8,1,[8],8,"[P(11.980380058288574, 10.622228622436523)]"
logo_78_3,13,1,[13],13,"[P(10.199974060058594, 12.731084823608398)]"
logo_78_27,18,1,[18],18,"[P(9.593066215515137, 10.671146392822266)]"
logo_78_33,14,1,[14],14,"[P(17.421852111816406, 10.636204719543457)]"
logo_78_30,30,1,[30],30,"[P(12.782959938049316, 10.636473655700684)]"
logo_78_31,23,1,[23],23,"[P(14.477893829345703, 10.636204719543457)]"
logo_78_32,31,1,[31],31,"[P(16.210723876953125, 10.63593578338623)]"
logo_78_34,13,1,[13],13,"[P(17.99704360961914, 10.671146392822266)]"
logo_78_36,5,1,[5],5,"[P(6.206961631774902, 11.33019733428955)]"
logo_78_38,10,1,[10],10,"[P(6.605832576751709, 11.879855155944824)]"
logo_78_37,10,1,[10],10,"[P(6.980245113372803, 11.08426284790039)]"
logo_78_35,17,1,[17],17,"[P(19.037763595581055, 10.671146392822266)]"
logo_78_39,10,1,[10],10,"[P(6.409085273742676, 10.578685760498047)]"
logo_78_40,10,1,[10],10,"[P(5.910496234893799, 12.428706169128418)]"
logo_78_41,10,1,[10],10,"[P(5.6255879402160645, 10.731890678405762)]"
logo_78_42,5,1,[5],5,"[P(7.721274375915527, 12.776509284973145)]"
logo_78_43,5,1,[5],5,"[P(6.290552616119385, 10.088160514831543)]"
logo_78_4,11,1,[11],11,"[P(10.620078086853027, 12.731084823608398)]"
logo_78_44,5,1,[5],5,"[P(4.802311897277832, 12.687541961669922)]"
logo_78_47,10,1,[10],10,"[P(5.595484733581543, 11.583389282226562)]"
logo_78_48,5,1,[5],5,"[P(5.992474555969238, 12.066926956176758)]"
logo_78_45,10,1,[10],10,"[P(6.895578861236572, 13.130762100219727)]"
logo_78_46,10,1,[10],10,"[P(7.700040817260742, 10.892890930175781)]"
logo_78_5,9,1,[9],9,"[P(11.079155921936035, 12.731084823608398)]"
logo_78_49,5,1,[5],5,"[P(7.5471038818359375, 11.549254417419434)]"
logo_78_51,5,1,[5],5,"[P(5.316758632659912, 12.184115409851074)]"
logo_78_50,10,1,[10],10,"[P(5.233705043792725, 12.953904151916504)]"
logo_78_52,5,1,[5],5,"[P(6.616314888000488, 12.729472160339355)]"
logo_78_53,10,1,[10],10,"[P(7.216772079467773, 12.471711158752441)]"
logo_78_55,5,1,[5],5,"[P(4.587555885314941, 11.381803512573242)]"
logo_78_56,10,1,[10],10,"[P(4.877839088439941, 10.856605529785156)]"
logo_78_57,5,1,[5],5,"[P(5.091520309448242, 11.398736953735352)]"
logo_78_54,5,1,[5],5,"[P(7.478296279907227, 13.179411888122559)]"
logo_78_6,13,1,[13],13,"[P(11.556779861450195, 12.731084823608398)]"
logo_78_60,5,1,[5],5,"[P(7.5946784019470215, 10.641042709350586)]"
logo_78_58,10,1,[10],10,"[P(6.832952499389648, 10.17228889465332)]"
logo_78_59,5,1,[5],5,"[P(7.162746906280518, 10.533799171447754)]"
logo_78_63,5,1,[5],5,"[P(5.149039268493652, 10.674909591674805)]"
logo_78_62,10,1,[10],10,"[P(5.798145294189453, 10.166375160217285)]"
logo_78_61,10,1,[10],10,"[P(4.7128071784973145, 11.762397766113281)]"
logo_78_65,5,1,[5],5,"[P(6.369036674499512, 13.106572151184082)]"
logo_78_64,10,1,[10],10,"[P(6.148366928100586, 13.33691692352295)]"
logo_78_66,5,1,[5],5,"[P(4.919230937957764, 12.43623161315918)]"
logo_78_69,5,1,[5],5,"[P(5.614030361175537, 13.496842384338379)]"
logo_78_70,10,1,[10],10,"[P(7.899744987487793, 11.937374114990234)]"
logo_78_68,5,1,[5],5,"[P(5.748958587646484, 13.235587120056152)]"
logo_78_71,5,1,[5],5,"[P(7.978766441345215, 12.598575592041016)]"
logo_78_67,5,1,[5],5,"[P(5.153877258300781, 12.695068359375)]"
logo_78_72,5,1,[5],5,"[P(4.563902854919434, 12.489988327026367)]"
logo_78_73,5,1,[5],5,"[P(7.651659965515137, 12.502351760864258)]"
logo_78_7,7,1,[7],7,"[P(11.927699089050293, 12.731084823608398)]"
logo_78_74,9,1,[9],9,"[P(7.296062469482422, 11.882542610168457)]"
logo_78_75,5,1,[5],5,"[P(5.327509880065918, 10.371993064880371)]"
logo_78_76,9,1,[9],9,"[P(7.987636089324951, 11.48098373413086)]"
logo_79_0,11,1,[11],11,"[P(4.380863189697266, 13.393898963928223)]"
logo_78_8,13,1,[13],13,"[P(12.252923965454102, 12.730815887451172)]"
logo_78_9,30,1,[30],30,"[P(12.711731910705566, 12.717107772827148)]"
logo_79_10,12,1,[12],12,"[P(4.677865982055664, 18.489181518554688)]"
logo_79_12,5,1,[5],5,"[P(5.743045330047607, 18.49858856201172)]"
logo_79_1,14,1,[14],14,"[P(6.075259208679199, 13.393630027770996)]"
logo_79_11,20,1,[20],20,"[P(5.12484884262085, 18.49858856201172)]"
logo_79_15,9,1,[9],9,"[P(7.298481464385986, 18.49858856201172)]"
logo_79_13,15,1,[15],15,"[P(6.247010231018066, 18.498319625854492)]"
logo_79_16,15,1,[15],15,"[P(8.044617652893066, 18.489181518554688)]"
logo_79_18,5,1,[5],5,"[P(9.081844329833984, 18.49858856201172)]"
logo_79_14,15,1,[15],15,"[P(6.72329044342041, 18.49858856201172)]"
logo_79_19,21,1,[21],21,"[P(9.643058776855469, 18.489181518554688)]"
logo_79_17,9,1,[9],9,"[P(8.49160099029541, 18.49858856201172)]"
logo_79_2,12,1,[12],12,"[P(7.571025371551514, 14.122833251953125)]"
logo_79_22,15,1,[15],15,"[P(11.412714004516602, 18.498319625854492)]"
logo_79_20,15,1,[15],15,"[P(10.261255264282227, 18.489181518554688)]"
logo_79_23,21,1,[21],21,"[P(12.45020866394043, 18.489181518554688)]"
logo_79_21,13,1,[13],13,"[P(10.680285453796387, 18.49858856201172)]"
logo_79_24,14,1,[14],14,"[P(12.897191047668457, 18.49858856201172)]"
logo_79_26,15,1,[15],15,"[P(14.077947616577148, 18.49858856201172)]"
logo_79_25,15,1,[15],15,"[P(13.601667404174805, 18.498319625854492)]"
logo_79_27,5,1,[5],5,"[P(14.696144104003906, 18.49858856201172)]"
logo_79_29,9,1,[9],9,"[P(15.704340934753418, 18.49858856201172)]"
logo_79_30,5,1,[5],5,"[P(16.294586181640625, 18.49858856201172)]"
logo_79_28,15,1,[15],15,"[P(15.25735855102539, 18.489181518554688)]"
logo_79_31,9,1,[9],9,"[P(16.641582489013672, 18.49858856201172)]"
logo_79_3,6,1,[6],6,"[P(8.56309700012207, 13.393899917602539)]"
logo_79_33,9,1,[9],9,"[P(17.791425704956055, 18.49858856201172)]"
logo_79_32,25,1,[25],25,"[P(17.245800018310547, 18.27953338623047)]"
logo_79_36,7,1,[7],7,"[P(8.345383644104004, 4.399409294128418)]"
logo_79_37,7,1,[7],7,"[P(8.333558082580566, 8.124445915222168)]"
logo_79_35,15,1,[15],15,"[P(18.956859588623047, 18.49858856201172)]"
logo_79_34,15,1,[15],15,"[P(18.48031234741211, 18.498319625854492)]"
logo_79_38,7,1,[7],7,"[P(8.33355712890625, 8.124445915222168)]"
logo_79_39,4,1,[4],4,"[P(10.633517265319824, 9.565113067626953)]"
logo_79_40,4,1,[4],4,"[P(10.997715950012207, 8.436769485473633)]"
logo_79_42,7,1,[7],7,"[P(15.581239700317383, 4.399409294128418)]"
logo_79_43,7,1,[7],7,"[P(15.592796325683594, 8.124445915222168)]"
logo_79_4,21,1,[21],21,"[P(9.903508186340332, 14.122565269470215)]"
logo_79_41,5,1,[5],5,"[P(9.637683868408203, 10.497514724731445)]"
logo_79_44,7,1,[7],7,"[P(15.593066215515137, 8.124445915222168)]"
logo_79_46,4,1,[4],4,"[P(12.928908348083496, 8.436769485473633)]"
logo_79_45,4,1,[4],4,"[P(13.292838096618652, 9.565113067626953)]"
logo_79_47,5,1,[5],5,"[P(14.288671493530273, 10.497514724731445)]"
logo_79_48,5,1,[5],5,"[P(11.963177680969238, 6.728934288024902)]"
logo_79_49,9,1,[9],9,"[P(11.963177680969238, 8.796399116516113)]"
logo_79_7,8,1,[8],8,"[P(16.326839447021484, 14.155086517333984)]"
logo_79_6,17,1,[17],17,"[P(14.321462631225586, 14.155355453491211)]"
logo_79_5,14,1,[14],14,"[P(11.747883796691895, 14.1550874710083)]"
logo_79_8,22,1,[22],22,"[P(17.131031036376953, 13.393630027770996)]"
logo_79_9,10,1,[10],10,"[P(18.82542610168457, 13.393630027770996)]"
logo_7_0,24,1,[24],24,"[P(5.736863136291504, 10.884424209594727)]"
logo_7_2,13,1,[13],13,"[P(10.44913387298584, 11.429512023925781)]"
logo_7_1,18,1,[18],18,"[P(8.59454345703125, 11.429512023925781)]"
logo_7_4,24,1,[24],24,"[P(14.287327766418457, 10.884424209594727)]"
logo_7_3,12,1,[12],12,"[P(11.858621597290039, 10.755409240722656)]"
logo_7_6,13,1,[13],13,"[P(18.241634368896484, 11.46176528930664)]"
logo_7_5,20,1,[20],20,"[P(16.948259353637695, 11.429512023925781)]"
logo_80_0,5,1,[5],5,"[P(4.381131172180176, 15.199300765991211)]"
logo_7_7,8,1,[8],8,"[P(5.901626110076904, 10.476414680480957)]"
logo_80_1,18,1,[18],18,"[P(5.272678852081299, 15.199300765991211)]"
logo_80_10,18,1,[18],18,"[P(4.604488372802734, 18.466068267822266)]"
logo_7_8,5,1,[5],5,"[P(13.441473007202148, 11.855798721313477)]"
logo_80_13,13,1,[13],13,"[P(6.163687705993652, 18.48542022705078)]"
logo_80_14,11,1,[11],11,"[P(6.763069152832031, 18.48542022705078)]"
logo_80_15,9,1,[9],9,"[P(7.416745185852051, 18.48542022705078)]"
logo_80_11,21,1,[21],21,"[P(5.08802604675293, 18.48542022705078)]"
logo_80_12,13,1,[13],13,"[P(5.700040340423584, 18.485416412353516)]"
logo_80_18,13,1,[13],13,"[P(9.094476699829102, 18.485416412353516)]"
logo_80_17,7,1,[7],7,"[P(8.627066612243652, 18.48542022705078)]"
logo_80_19,30,1,[30],30,"[P(9.747613906860352, 18.466602325439453)]"
logo_80_16,13,1,[13],13,"[P(8.096492767333984, 18.48542022705078)]"
logo_80_2,18,1,[18],18,"[P(7.500067234039307, 15.147695541381836)]"
logo_80_21,13,1,[13],13,"[P(10.88348388671875, 18.48542022705078)]"
logo_80_20,21,1,[21],21,"[P(10.418760299682617, 18.466066360473633)]"
logo_80_22,13,1,[13],13,"[P(11.601936340332031, 18.48542022705078)]"
logo_80_24,19,1,[19],19,"[P(13.177530288696289, 18.48542022705078)]"
logo_80_25,13,1,[13],13,"[P(13.809165954589844, 18.48542022705078)]"
logo_80_26,11,1,[11],11,"[P(14.343770980834961, 18.48542022705078)]"
logo_80_23,30,1,[30],30,"[P(12.712002754211426, 18.466602325439453)]"
logo_80_27,13,1,[13],13,"[P(14.932670593261719, 18.485416412353516)]"
logo_80_29,7,1,[7],7,"[P(16.03951072692871, 18.48542022705078)]"
logo_80_3,8,1,[8],8,"[P(8.664695739746094, 15.12726879119873)]"
logo_80_28,13,1,[13],13,"[P(15.50893783569336, 18.48542022705078)]"
logo_80_31,9,1,[9],9,"[P(16.87972068786621, 18.48542022705078)]"
logo_80_32,23,1,[23],23,"[P(17.49066162109375, 18.25883674621582)]"
logo_80_35,11,1,[11],11,"[P(19.139902114868164, 18.48542022705078)]"
logo_80_36,7,1,[7],7,"[P(7.641177654266357, 4.663620471954346)]"
logo_80_37,7,1,[7],7,"[P(7.6266632080078125, 9.148233413696289)]"
logo_80_33,9,1,[9],9,"[P(17.922054290771484, 18.48542022705078)]"
logo_80_30,13,1,[13],13,"[P(16.506921768188477, 18.485416412353516)]"
logo_80_38,7,1,[7],7,"[P(7.6266632080078125, 9.148233413696289)]"
logo_80_34,13,1,[13],13,"[P(18.54051971435547, 18.48542022705078)]"
logo_80_39,4,1,[4],4,"[P(10.396183967590332, 10.883482933044434)]"
logo_80_40,4,1,[4],4,"[P(10.834565162658691, 9.524526596069336)]"
logo_80_4,30,1,[30],30,"[P(9.806478500366211, 15.147427558898926)]"
logo_80_41,5,1,[5],5,"[P(9.197151184082031, 12.005644798278809)]"
logo_80_42,7,1,[7],7,"[P(16.353179931640625, 4.6636199951171875)]"
logo_80_43,7,1,[7],7,"[P(16.3674259185791, 9.1485013961792)]"
logo_80_44,7,1,[7],7,"[P(16.367692947387695, 9.148233413696289)]"
logo_80_46,4,1,[4],4,"[P(13.159790992736816, 9.524526596069336)]"
logo_80_45,4,1,[4],4,"[P(13.598172187805176, 10.883482933044434)]"
logo_80_49,9,1,[9],9,"[P(11.997312545776367, 9.95753288269043)]"
logo_80_47,5,1,[5],5,"[P(14.796936988830566, 12.005644798278809)]"
logo_80_48,5,1,[5],5,"[P(11.99704360961914, 7.468350887298584)]"
logo_80_7,14,1,[14],14,"[P(16.501544952392578, 15.147695541381836)]"
logo_80_6,31,1,[31],31,"[P(14.77946662902832, 15.147696495056152)]"
logo_80_8,13,1,[13],13,"[P(17.290149688720703, 15.199300765991211)]"
logo_80_5,23,1,[23],23,"[P(12.293240547180176, 15.147964477539062)]"
logo_80_9,17,1,[17],17,"[P(18.761457443237305, 15.199302673339844)]"
logo_81_1,14,1,[14],14,"[P(7.2775163650512695, 13.121086120605469)]"
logo_81_0,11,1,[11],11,"[P(5.918559551239014, 13.121086120605469)]"
logo_81_11,20,1,[20],20,"[P(6.51525354385376, 17.210590362548828)]"
logo_81_10,12,1,[12],12,"[P(6.156699180603027, 17.20306396484375)]"
logo_81_12,5,1,[5],5,"[P(7.010885715484619, 17.210590362548828)]"
logo_81_14,15,1,[15],15,"[P(7.79733943939209, 17.210590362548828)]"
logo_81_13,15,1,[15],15,"[P(7.415132522583008, 17.210590362548828)]"
logo_81_15,9,1,[9],9,"[P(8.258567810058594, 17.210590362548828)]"
logo_81_16,15,1,[15],15,"[P(8.856874465942383, 17.20306396484375)]"
logo_81_17,9,1,[9],9,"[P(9.215428352355957, 17.210590362548828)]"
logo_81_18,5,1,[5],5,"[P(9.689020156860352, 17.210590362548828)]"
logo_81_19,21,1,[21],21,"[P(10.138959884643555, 17.20306396484375)]"
logo_81_2,12,1,[12],12,"[P(8.47735595703125, 13.705953598022461)]"
logo_81_20,15,1,[15],15,"[P(10.63486099243164, 17.20306396484375)]"
logo_81_24,14,1,[14],14,"[P(12.749094009399414, 17.210590362548828)]"
logo_81_23,21,1,[21],21,"[P(12.390539169311523, 17.20306396484375)]"
logo_81_21,13,1,[13],13,"[P(10.971105575561523, 17.210590362548828)]"
logo_81_22,15,1,[15],15,"[P(11.558392524719238, 17.210590362548828)]"
logo_81_25,15,1,[15],15,"[P(13.314071655273438, 17.210590362548828)]"
logo_81_27,5,1,[5],5,"[P(14.191909790039062, 17.210590362548828)]"
logo_81_26,15,1,[15],15,"[P(13.696008682250977, 17.210590362548828)]"
logo_81_29,9,1,[9],9,"[P(15.00040340423584, 17.210590362548828)]"
logo_81_28,15,1,[15],15,"[P(14.641849517822266, 17.20306396484375)]"
logo_81_30,5,1,[5],5,"[P(15.47399616241455, 17.210590362548828)]"
logo_81_32,25,1,[25],25,"[P(16.236797332763672, 17.035076141357422)]"
logo_81_31,9,1,[9],9,"[P(15.752184867858887, 17.210590362548828)]"
logo_81_3,6,1,[6],6,"[P(9.272947311401367, 13.121086120605469)]"
logo_81_33,9,1,[9],9,"[P(16.674640655517578, 17.210590362548828)]"
logo_81_34,15,1,[15],15,"[P(17.226985931396484, 17.210590362548828)]"
logo_81_35,15,1,[15],15,"[P(17.60919189453125, 17.210590362548828)]"
logo_81_36,7,1,[7],7,"[P(9.214622497558594, 6.2558794021606445)]"
logo_81_37,7,1,[7],7,"[P(9.204946517944336, 9.123773574829102)]"
logo_81_39,4,1,[4],4,"[P(10.976213455200195, 10.233302116394043)]"
logo_81_38,7,1,[7],7,"[P(9.205214500427246, 9.123773574829102)]"
logo_81_4,21,1,[21],21,"[P(10.348072052001953, 13.705953598022461)]"
logo_81_42,7,1,[7],7,"[P(14.785378456115723, 6.2558794021606445)]"
logo_81_41,5,1,[5],5,"[P(10.209381103515625, 10.951216697692871)]"
logo_81_40,4,1,[4],4,"[P(11.256551742553711, 9.364601135253906)]"
logo_81_43,7,1,[7],7,"[P(14.79478645324707, 9.123773574829102)]"
logo_81_47,5,1,[5],5,"[P(13.790350914001465, 10.951216697692871)]"
logo_81_46,4,1,[4],4,"[P(12.743448257446289, 9.364601135253906)]"
logo_81_44,7,1,[7],7,"[P(14.79478645324707, 9.123773574829102)]"
logo_81_45,4,1,[4],4,"[P(13.023518562316895, 10.233302116394043)]"
logo_81_49,9,1,[9],9,"[P(11.999731063842773, 9.641446113586426)]"
logo_81_48,5,1,[5],5,"[P(12.000000953674316, 8.049724578857422)]"
logo_81_50,5,1,[5],5,"[P(4.380863189697266, 4.380863189697266)]"
logo_81_6,17,1,[17],17,"[P(13.891412734985352, 13.731757164001465)]"
logo_81_9,10,1,[10],10,"[P(17.503829956054688, 13.121086120605469)]"
logo_81_5,14,1,[14],14,"[P(11.827174186706543, 13.731757164001465)]"
logo_81_7,8,1,[8],8,"[P(15.499799728393555, 13.731757164001465)]"
logo_81_8,22,1,[22],22,"[P(16.144874572753906, 13.121086120605469)]"
logo_82_1,14,1,[14],14,"[P(7.2775163650512695, 13.121086120605469)]"
logo_82_0,11,1,[11],11,"[P(5.918559551239014, 13.121086120605469)]"
logo_82_11,20,1,[20],20,"[P(6.51525354385376, 17.210590362548828)]"
logo_82_10,12,1,[12],12,"[P(6.156699180603027, 17.20306396484375)]"
logo_82_12,5,1,[5],5,"[P(7.010885715484619, 17.210590362548828)]"
logo_82_13,15,1,[15],15,"[P(7.415132522583008, 17.210590362548828)]"
logo_82_14,15,1,[15],15,"[P(7.79733943939209, 17.210590362548828)]"
logo_82_16,15,1,[15],15,"[P(8.856874465942383, 17.20306396484375)]"
logo_82_17,9,1,[9],9,"[P(9.215428352355957, 17.210590362548828)]"
logo_82_18,5,1,[5],5,"[P(9.689020156860352, 17.210590362548828)]"
logo_82_15,9,1,[9],9,"[P(8.258567810058594, 17.210590362548828)]"
logo_82_2,12,1,[12],12,"[P(8.47735595703125, 13.705953598022461)]"
logo_82_20,15,1,[15],15,"[P(10.63486099243164, 17.20306396484375)]"
logo_82_19,21,1,[21],21,"[P(10.138959884643555, 17.20306396484375)]"
logo_82_21,13,1,[13],13,"[P(10.971105575561523, 17.210590362548828)]"
logo_82_23,21,1,[21],21,"[P(12.390539169311523, 17.20306396484375)]"
logo_82_25,15,1,[15],15,"[P(13.314071655273438, 17.210590362548828)]"
logo_82_22,15,1,[15],15,"[P(11.558392524719238, 17.210590362548828)]"
logo_82_26,15,1,[15],15,"[P(13.696008682250977, 17.210590362548828)]"
logo_82_27,5,1,[5],5,"[P(14.191909790039062, 17.210590362548828)]"
logo_82_24,14,1,[14],14,"[P(12.749094009399414, 17.210590362548828)]"
logo_82_28,15,1,[15],15,"[P(14.641849517822266, 17.20306396484375)]"
logo_82_29,9,1,[9],9,"[P(15.00040340423584, 17.210590362548828)]"
logo_82_30,5,1,[5],5,"[P(15.47399616241455, 17.210590362548828)]"
logo_82_31,9,1,[9],9,"[P(15.752184867858887, 17.210590362548828)]"
logo_82_3,6,1,[6],6,"[P(9.272947311401367, 13.121086120605469)]"
logo_82_35,15,1,[15],15,"[P(17.60919189453125, 17.210590362548828)]"
logo_82_33,9,1,[9],9,"[P(16.674640655517578, 17.210590362548828)]"
logo_82_34,15,1,[15],15,"[P(17.226985931396484, 17.210590362548828)]"
logo_82_32,25,1,[25],25,"[P(16.236797332763672, 17.035076141357422)]"
logo_82_36,7,1,[7],7,"[P(9.214622497558594, 6.2558794021606445)]"
logo_82_38,7,1,[7],7,"[P(9.205214500427246, 9.123773574829102)]"
logo_82_39,4,1,[4],4,"[P(10.976213455200195, 10.233302116394043)]"
logo_82_37,7,1,[7],7,"[P(9.204946517944336, 9.123773574829102)]"
logo_82_4,21,1,[21],21,"[P(10.348072052001953, 13.705953598022461)]"
logo_82_42,7,1,[7],7,"[P(14.785378456115723, 6.2558794021606445)]"
logo_82_40,4,1,[4],4,"[P(11.256551742553711, 9.364601135253906)]"
logo_82_44,7,1,[7],7,"[P(14.79478645324707, 9.123773574829102)]"
logo_82_41,5,1,[5],5,"[P(10.209381103515625, 10.951216697692871)]"
logo_82_43,7,1,[7],7,"[P(14.79478645324707, 9.123773574829102)]"
logo_82_45,4,1,[4],4,"[P(13.023518562316895, 10.233302116394043)]"
logo_82_48,5,1,[5],5,"[P(12.000000953674316, 8.049724578857422)]"
logo_82_46,4,1,[4],4,"[P(12.743448257446289, 9.364601135253906)]"
logo_82_47,5,1,[5],5,"[P(13.790350914001465, 10.951216697692871)]"
logo_82_5,14,1,[14],14,"[P(11.827174186706543, 13.731757164001465)]"
logo_82_50,5,1,[5],5,"[P(4.380863189697266, 4.380863189697266)]"
logo_82_49,9,1,[9],9,"[P(11.999731063842773, 9.641446113586426)]"
logo_82_8,22,1,[22],22,"[P(16.144874572753906, 13.121086120605469)]"
logo_82_6,17,1,[17],17,"[P(13.891412734985352, 13.731757164001465)]"
logo_82_7,8,1,[8],8,"[P(15.499799728393555, 13.731757164001465)]"
logo_82_9,10,1,[10],10,"[P(17.503829956054688, 13.121086120605469)]"
logo_83_0,9,1,[9],9,"[P(4.7138824462890625, 4.381131172180176)]"
logo_83_1,5,1,[5],5,"[P(5.911839962005615, 14.336783409118652)]"
logo_83_11,18,1,[18],18,"[P(6.090310096740723, 16.948259353637695)]"
logo_83_12,21,1,[21],21,"[P(6.477086544036865, 16.963581085205078)]"
logo_83_13,13,1,[13],13,"[P(6.966268062591553, 16.963581085205078)]"
logo_83_10,17,1,[17],17,"[P(17.40707015991211, 14.336782455444336)]"
logo_83_14,13,1,[13],13,"[P(7.336916923522949, 16.963581085205078)]"
logo_83_15,11,1,[11],11,"[P(7.8161540031433105, 16.963581085205078)]"
logo_83_16,9,1,[9],9,"[P(8.338664054870605, 16.963850021362305)]"
logo_83_17,13,1,[13],13,"[P(8.881871223449707, 16.963850021362305)]"
logo_83_19,13,1,[13],13,"[P(9.67961311340332, 16.963581085205078)]"
logo_83_18,7,1,[7],7,"[P(9.306007385253906, 16.963581085205078)]"
logo_83_2,18,1,[18],18,"[P(6.62464714050293, 14.336783409118652)]"
