"alias","logo","path_0","path_1","path_2","path_3","path_4","path_5","path_6","path_7","time"
"Jonathan","path/logo_282_path_full.svg","true","false","false","false","false","false","false","false","Timestamp(seconds=1617452139, nanoseconds=366000000)"
"Löschen","path/logo_433_path_full.svg","false","false","false","false","false","false","false","false","Timestamp(seconds=1617461312, nanoseconds=1000000)"
"Jonathan","path/logo_422_path_full.svg","true","true","true","true","true","true","true","true","Timestamp(seconds=1617453094, nanoseconds=330000000)"
"Tim_Harry","path/logo_80_path_full.svg","true","true","true","true","true","true","true","true",""
"Jonathan","path/logo_411_path_full.svg","true","true","true","false","false","false","false","false","Timestamp(seconds=1617453025, nanoseconds=671000000)"
"Tim_Harry","path/logo_91_path_full.svg","true","true","false","false","false","false","false","false",""
"Niklas","path/logo_40_path_full.svg","true","true","true","false","false","false","false","false",""
"Jan B.","path/logo_359_path_full.svg","true","true","false","false","false","false","false","false","Timestamp(seconds=1617454361, nanoseconds=388000000)"
"Julia","path/logo_52_path_full.svg","true","false","true","false","false","false","false","false",""
"Jan B.","path/logo_313_path_full.svg","true","false","false","false","false","false","false","false","Timestamp(seconds=1617454031, nanoseconds=200000000)"
"rebecca","path/logo_83_path_full.svg","false","true","true","true","true","false","false","false",""
"Kikipu","path/logo_31_path_full.svg","true","false","false","false","false","false","false","false",""
"Jonathan","path/logo_33_path_full.svg","true","true","false","false","false","false","false","false",""
"Ramo","path/logo_17_path_full.svg","true","false","false","false","false","false","false","false",""
"Jan B.","path/logo_347_path_full.svg","true","true","true","false","false","true","true","true","Timestamp(seconds=1617454300, nanoseconds=498000000)"
"rebecca","path/logo_127_path_full.svg","false","false","false","false","false","false","false","false",""
"Niklas","path/logo_154_path_full.svg","true","true","false","false","false","false","false","false",""
"Kikipu","path/logo_60_path_full.svg","true","false","false","false","false","false","false","false",""
"Tim","path/logo_2_path_full.svg","true","true","false","false","false","true","false","false",""
"Jakob","path/logo_366_path_full.svg","true","false","false","false","false","false","false","false","Timestamp(seconds=1617450731, nanoseconds=794000000)"
"Lena","path/logo_110_path_full.svg","true","true","true","true","true","true","false","false",""
"Tim_Harry","path/logo_159_path_full.svg","true","false","false","false","false","true","false","false",""
"Lena","path/logo_153_path_full.svg","true","true","false","false","false","false","false","false",""
"Löschen","path/logo_282_path_full.svg","true","true","true","true","true","true","true","true","Timestamp(seconds=1617461082, nanoseconds=915000000)"
"Jan B.","path/logo_367_path_full.svg","true","true","false","false","false","false","true","false","Timestamp(seconds=1617454408, nanoseconds=554000000)"
"Jani","path/logo_72_path_full.svg","true","true","true","true","true","false","true","true",""
"Ramo","path/logo_131_path_full.svg","false","false","false","false","false","false","false","false",""
"Tim","path/logo_250_path_full.svg","true","true","false","false","false","false","false","false","Timestamp(seconds=1617453097, nanoseconds=798000000)"
"Niklas","path/logo_39_path_full.svg","true","true","true","false","false","false","false","false",""
"Tim_Harry","path/logo_100_path_full.svg","true","false","false","false","false","false","false","false",""
"Jani","path/logo_85_path_full.svg","true","true","true","true","true","false","false","true",""
"Jonathan","path/logo_161_path_full.svg","true","false","false","false","false","false","false","false",""
"Lena","path/logo_141_path_full.svg","true","true","true","false","false","false","false","false",""
"Lena","path/logo_145_path_full.svg","true","true","false","false","false","false","false","false",""
"Tim","path/logo_403_path_full.svg","true","true","false","true","false","false","false","false","Timestamp(seconds=1617453936, nanoseconds=293000000)"
"Jakob","path/logo_155_path_full.svg","true","true","false","false","false","false","false","false",""
"Niklas","path/logo_33_path_full.svg","true","true","false","false","false","false","false","false",""
"Tim","path/logo_15_path_full.svg","true","true","false","false","false","true","true","false",""
"Ramo","path/logo_134_path_full.svg","false","false","false","false","false","false","false","false",""
"Jakob","path/logo_105_path_full.svg","true","true","false","false","false","false","false","false",""
"Jakob","path/logo_279_path_full.svg","true","false","false","false","false","false","false","false","Timestamp(seconds=1617450458, nanoseconds=10000000)"
"Julia","path/logo_149_path_full.svg","true","true","true","false","false","false","false","false",""
"Niklas","path/logo_88_path_full.svg","false","false","true","true","true","true","false","false",""
"Tim","path/logo_44_path_full.svg","true","true","true","false","false","false","false","false",""
"Ramo","path/logo_144_path_full.svg","true","false","false","false","false","false","false","false",""
"Jonathan","path/logo_373_path_full.svg","true","false","false","false","false","false","false","false","Timestamp(seconds=1617452794, nanoseconds=803000000)"
"TestJani","path/logo_125_path_full.svg","false","false","false","false","false","false","false","false",""
"Kikipu","path/logo_189_path_full.svg","true","false","false","false","false","false","false","false",""
"Tim","path/logo_291_path_full.svg","true","true","true","true","false","false","false","false","Timestamp(seconds=1617453305, nanoseconds=271000000)"
"Kikipu","path/logo_182_path_full.svg","true","false","false","false","false","false","false","false",""
"rebecca","path/logo_155_path_full.svg","true","true","false","false","false","false","false","false",""
"Niklas","path/logo_63_path_full.svg","false","false","false","false","false","false","false","true",""
"Jan B.","path/logo_325_path_full.svg","true","false","false","false","true","false","false","false","Timestamp(seconds=1617454133, nanoseconds=696000000)"
"Löschen","path/logo_390_path_full.svg","false","false","false","false","false","false","false","false","Timestamp(seconds=1617461272, nanoseconds=323000000)"
"Jan B.","path/logo_244_path_full.svg","true","true","false","false","false","false","false","false","Timestamp(seconds=1617453449, nanoseconds=408000000)"
"Jan B.","path/logo_407_path_full.svg","true","true","false","false","false","false","false","false","Timestamp(seconds=1617454636, nanoseconds=530000000)"
"Lena","path/logo_91_path_full.svg","true","true","false","false","false","false","false","false",""
"Jonathan","path/logo_153_path_full.svg","true","true","false","false","false","false","false","false",""
"rebecca","path/logo_130_path_full.svg","false","true","true","false","false","false","true","false",""
"Lena","path/logo_157_path_full.svg","true","true","true","false","false","false","false","false",""
"Ramo","path/logo_231_path_full.svg","false","false","false","false","false","false","false","false",""
"Jakob","path/logo_89_path_full.svg","false","false","false","false","true","true","true","true",""
"TestJani","path/logo_176_path_full.svg","false","false","false","false","false","false","false","false",""
"Jakob","path/logo_95_path_full.svg","true","true","true","true","false","false","false","true",""
"Jakob","path/logo_377_path_full.svg","true","true","false","false","false","false","false","false","Timestamp(seconds=1617450760, nanoseconds=93000000)"
"Jonathan","path/logo_41_path_full.svg","false","false","false","true","false","false","false","false",""
"Jani","path/logo_20_path_full.svg","false","false","false","false","false","false","false","true",""
"Sarah_240321","path/logo_28_path_full.svg","false","true","false","false","false","false","false","false",""
"Tim_Harry","path/logo_73_path_full.svg","true","true","true","true","true","true","true","false",""
"rebecca","path/logo_152_path_full.svg","true","true","true","false","false","false","false","false",""
"Jakob","path/logo_403_path_full.svg","true","true","false","true","false","false","false","false","Timestamp(seconds=1617450832, nanoseconds=538000000)"
"Jakob","path/logo_36_path_full.svg","true","false","false","false","false","false","false","false",""
"Jonathan","path/logo_191_path_full.svg","true","true","false","false","false","false","false","false",""
"Jani","path/logo_169_path_full.svg","false","false","false","false","true","true","true","true",""
"Sarah","path/logo_381_path_full.svg","false","false","false","true","false","false","false","false","Timestamp(seconds=1617454047, nanoseconds=742000000)"
"Sarah_240321","path/logo_127_path_full.svg","false","false","false","false","false","false","false","false",""
"Jonathan","path/logo_38_path_full.svg","true","true","false","false","false","false","false","false",""
"Sarah","path/logo_200_path_full.svg","true","true","false","false","true","false","false","false","Timestamp(seconds=1617453352, nanoseconds=957000000)"
"Jonathan","path/logo_198_path_full.svg","true","true","false","false","false","false","false","false","Timestamp(seconds=1617451459, nanoseconds=178000000)"
"Niklas","path/logo_178_path_full.svg","true","false","false","false","false","false","false","false",""
"Jakob","path/logo_329_path_full.svg","true","false","false","false","false","false","false","false","Timestamp(seconds=1617450613, nanoseconds=988000000)"
"Niklas","path/logo_114_path_full.svg","true","true","true","true","true","false","true","false",""
"Tim","path/logo_356_path_full.svg","true","true","false","false","false","false","false","false","Timestamp(seconds=1617453610, nanoseconds=457000000)"
"Ramo","path/logo_29_path_full.svg","true","false","false","false","false","false","false","false",""
"Sarah","path/logo_434_path_full.svg","true","false","false","false","false","false","false","false","Timestamp(seconds=1617454418, nanoseconds=175000000)"
"Jonathan","path/logo_259_path_full.svg","true","false","false","false","false","false","false","false","Timestamp(seconds=1617451935, nanoseconds=628000000)"
"Jakob","path/logo_101_path_full.svg","true","false","false","false","false","false","false","false",""
"Löschen","path/logo_298_path_full.svg","false","false","false","false","false","false","false","false","Timestamp(seconds=1617461118, nanoseconds=299000000)"
"Niklas","path/logo_117_path_full.svg","true","true","true","true","true","true","false","false",""
"Julia","path/logo_2_path_full.svg","false","false","true","true","true","true","true","false",""
"Löschen","path/logo_378_path_full.svg","false","false","false","false","false","false","false","false","Timestamp(seconds=1617461259, nanoseconds=233000000)"
"Jani","path/logo_162_path_full.svg","true","true","false","false","false","false","false","false",""
"Niklas","path/logo_159_path_full.svg","true","false","false","false","false","true","false","false",""
"Tim_Harry","path/logo_41_path_full.svg","true","false","false","true","true","false","false","false",""
"Tim_Harry","path/logo_130_path_full.svg","false","false","false","false","false","false","true","false",""
"rebecca","path/logo_29_path_full.svg","true","false","false","false","false","false","false","false",""
"TestJani","path/logo_25_path_full.svg","false","false","false","false","false","false","true","false",""
"TestJani","path/logo_40_path_full.svg","false","false","false","false","false","false","true","false",""
"Julia","path/logo_38_path_full.svg","false","true","false","false","false","false","false","false",""
"Löschen","path/logo_263_path_full.svg","false","false","false","false","false","false","false","false","Timestamp(seconds=1617461039, nanoseconds=678000000)"
"Sarah","path/logo_197_path_full.svg","true","true","true","false","false","false","false","false","Timestamp(seconds=1617453337, nanoseconds=601000000)"
"Jonathan","path/logo_383_path_full.svg","true","false","false","false","false","false","false","false","Timestamp(seconds=1617452865, nanoseconds=172000000)"
"Niklas","path/logo_3_path_full.svg","false","true","false","false","true","true","true","false",""
"Löschen","path/logo_224_path_full.svg","false","false","false","false","false","false","false","false","Timestamp(seconds=1617460952, nanoseconds=766000000)"
"Kikipu","path/logo_102_path_full.svg","false","true","true","false","false","false","false","false",""
"Niklas","path/logo_124_path_full.svg","true","true","true","true","false","true","false","false",""
"Jonathan","path/logo_35_path_full.svg","true","false","false","false","false","false","false","false",""
"Lena","path/logo_48_path_full.svg","false","false","false","false","false","true","true","true",""
"Sarah_240321","path/logo_57_path_full.svg","true","false","false","false","false","false","false","false",""
"rebecca","path/logo_18_path_full.svg","true","false","false","false","false","false","false","false",""
"Sarah","path/logo_402_path_full.svg","true","false","false","false","false","false","false","false","Timestamp(seconds=1617454136, nanoseconds=468000000)"
"TestJani","path/logo_140_path_full.svg","false","false","false","false","false","false","false","false",""
"Tim","path/logo_3_path_full.svg","true","true","false","false","false","true","false","false",""
"Jakob","path/logo_57_path_full.svg","true","true","false","false","false","false","false","false",""
"Lena","path/logo_38_path_full.svg","true","true","true","true","true","true","false","false",""
"Ramo","path/logo_174_path_full.svg","false","false","false","false","false","false","false","false",""
"Tim","path/logo_284_path_full.svg","true","false","false","false","false","false","false","false","Timestamp(seconds=1617453273, nanoseconds=927000000)"
"Lena","path/logo_162_path_full.svg","true","true","false","false","false","false","false","false",""
"Sarah_240321","path/logo_185_path_full.svg","true","true","false","false","false","false","false","false",""
"Niklas","path/logo_81_path_full.svg","true","true","true","false","true","true","true","true",""
"Jonathan","path/logo_51_path_full.svg","true","true","true","true","true","true","false","false",""
"rebecca","path/logo_183_path_full.svg","true","true","false","false","false","false","false","false",""
"Niklas","path/logo_169_path_full.svg","false","false","false","false","true","true","true","true",""
"Jan B.","path/logo_312_path_full.svg","false","false","false","false","false","false","false","false","Timestamp(seconds=1617454027, nanoseconds=736000000)"
"Julia","path/logo_70_path_full.svg","false","false","false","false","false","true","false","false",""
"TestJani","path/logo_38_path_full.svg","false","false","false","false","false","false","true","false",""
"rebecca","path/logo_132_path_full.svg","false","true","true","false","false","false","true","false",""
"Jonas","path/logo_21_path_full.svg","false","false","false","false","false","false","true","false",""
"TestJani","path/logo_6_path_full.svg","false","false","false","false","false","false","true","false",""
"Lena","path/logo_41_path_full.svg","true","false","false","true","false","false","false","false",""
"Jani","path/logo_56_path_full.svg","true","true","true","false","true","false","false","false",""
"Sarah_240321","path/logo_11_path_full.svg","true","true","false","false","false","false","false","false",""
"TestJani","path/logo_51_path_full.svg","false","false","false","false","false","false","true","false",""
"Tim_Harry","path/logo_139_path_full.svg","true","true","true","true","true","true","true","false",""
"Kikipu","path/logo_81_path_full.svg","false","true","true","false","true","true","false","false",""
"Jakob","path/logo_83_path_full.svg","true","true","true","true","true","false","true","false",""
"Tim","path/logo_389_path_full.svg","true","false","false","true","false","false","false","false","Timestamp(seconds=1617453757, nanoseconds=591000000)"
"Jonathan","path/logo_320_path_full.svg","true","true","true","true","true","true","false","true","Timestamp(seconds=1617452416, nanoseconds=50000000)"
"Ramo","path/logo_79_path_full.svg","true","true","true","true","true","true","true","false",""
"Jonathan","path/logo_214_path_full.svg","true","true","true","true","true","true","false","false","Timestamp(seconds=1617451575, nanoseconds=139000000)"
"Tim","path/logo_255_path_full.svg","true","false","false","false","false","false","false","false","Timestamp(seconds=1617453123, nanoseconds=530000000)"
"Tim","path/logo_257_path_full.svg","true","true","true","true","true","true","true","true","Timestamp(seconds=1617453154, nanoseconds=403000000)"
"Jakob","path/logo_324_path_full.svg","true","false","false","false","false","false","false","false","Timestamp(seconds=1617450601, nanoseconds=317000000)"
"Kikipu","path/logo_91_path_full.svg","true","true","false","false","false","false","false","false",""
"rebecca","path/logo_171_path_full.svg","true","true","false","false","false","false","false","false",""
"Jakob","path/logo_308_path_full.svg","true","false","false","false","false","false","false","false","Timestamp(seconds=1617450542, nanoseconds=979000000)"
"Jakob","path/logo_61_path_full.svg","true","false","false","false","false","false","false","false",""
"Jani","path/logo_185_path_full.svg","true","false","false","false","false","false","false","false",""
"rebecca","path/logo_156_path_full.svg","true","true","true","false","false","false","false","false",""
"Jonathan","path/logo_91_path_full.svg","false","false","false","false","false","false","false","false",""
"rebecca","path/logo_144_path_full.svg","true","true","true","false","false","false","false","false",""
"Lena","path/logo_154_path_full.svg","true","true","false","false","false","false","false","false",""
"Jonathan","path/logo_338_path_full.svg","true","false","false","false","false","false","false","false","Timestamp(seconds=1617452614, nanoseconds=968000000)"
"Jonathan","path/logo_21_path_full.svg","true","true","false","false","false","false","false","false",""
"Julia","path/logo_105_path_full.svg","true","true","false","false","false","false","false","false",""
"rebecca","path/logo_54_path_full.svg","false","false","false","false","false","true","true","true",""
"Jonathan","path/logo_359_path_full.svg","true","true","false","false","false","false","false","false","Timestamp(seconds=1617452729, nanoseconds=349000000)"
"Ramo","path/logo_57_path_full.svg","false","true","false","false","false","false","false","false",""
"Jan B.","path/logo_199_path_full.svg","true","false","false","false","false","true","false","false","Timestamp(seconds=1617452781, nanoseconds=623000000)"
"TestJani","path/logo_18_path_full.svg","false","false","false","false","false","false","true","false",""
"Jakob","path/logo_240_path_full.svg","true","true","false","false","false","false","false","false","Timestamp(seconds=1617450358, nanoseconds=199000000)"
"Niklas","path/logo_68_path_full.svg","true","true","false","false","false","false","false","false",""
"TestJani","path/logo_1_path_full.svg","true","true","false","false","false","false","false","false",""
"Sarah","path/logo_397_path_full.svg","true","true","false","false","false","false","false","false","Timestamp(seconds=1617454114, nanoseconds=590000000)"
"Tim_Harry","path/logo_13_path_full.svg","true","true","false","false","false","false","false","false",""
"Jonathan","path/logo_366_path_full.svg","true","false","false","false","false","false","false","false","Timestamp(seconds=1617452762, nanoseconds=498000000)"
"Tim","path/logo_256_path_full.svg","true","false","false","true","true","false","false","false","Timestamp(seconds=1617453129, nanoseconds=783000000)"
"Sarah_240321","path/logo_39_path_full.svg","true","true","true","false","false","false","false","false",""
"Ramo","path/logo_185_path_full.svg","true","false","false","false","false","false","false","false",""
"TestJani","path/logo_154_path_full.svg","false","false","false","false","false","false","false","false",""
"Jonathan","path/logo_171_path_full.svg","true","true","true","true","true","true","false","false",""
"Jani","path/logo_75_path_full.svg","false","true","false","false","false","false","true","false",""
"Sarah_240321","path/logo_142_path_full.svg","true","true","true","false","false","false","false","false",""
"Tim","path/logo_404_path_full.svg","false","false","false","false","true","false","false","false","Timestamp(seconds=1617453938, nanoseconds=967000000)"
"TestJani","path/logo_53_path_full.svg","false","false","false","false","false","false","true","false",""
"Jonathan","path/logo_318_path_full.svg","true","true","true","true","true","true","true","false","Timestamp(seconds=1617452354, nanoseconds=794000000)"
"Jonathan","path/logo_289_path_full.svg","true","false","false","false","false","false","false","false","Timestamp(seconds=1617452185, nanoseconds=13000000)"
"Ramo","path/logo_51_path_full.svg","true","false","false","false","false","false","false","false",""
"Löschen","path/logo_384_path_full.svg","false","false","false","false","false","false","false","false","Timestamp(seconds=1617461266, nanoseconds=711000000)"
"Jonathan","path/logo_68_path_full.svg","true","false","false","false","false","false","false","false",""
"TestJani","path/logo_0_path_full.svg","false","false","false","false","false","false","true","false",""
"Lena","path/logo_118_path_full.svg","true","true","true","true","false","false","false","false",""
"rebecca","path/logo_172_path_full.svg","true","true","true","false","false","false","false","false",""
"Jonathan","path/logo_362_path_full.svg","true","true","true","true","true","true","true","true","Timestamp(seconds=1617452743, nanoseconds=857000000)"
"Jani","path/logo_180_path_full.svg","true","true","false","false","false","false","false","false",""
"rebecca","path/logo_32_path_full.svg","true","false","false","false","false","false","false","false",""
"Jonathan","path/logo_25_path_full.svg","true","true","true","false","false","false","false","false",""
"Jakob","path/logo_114_path_full.svg","true","true","true","true","true","false","true","false",""
"Sarah_240321","path/logo_130_path_full.svg","false","true","true","false","false","false","true","false",""
"Niklas","path/logo_69_path_full.svg","true","false","true","false","false","false","true","true",""
"Ramo","path/logo_3_path_full.svg","false","true","false","false","false","false","false","false",""
"Niklas","path/logo_183_path_full.svg","true","true","false","false","false","false","false","false",""
"Löschen","path/logo_272_path_full.svg","false","false","false","false","false","false","false","false","Timestamp(seconds=1617461063, nanoseconds=948000000)"
"Jonathan","path/logo_61_path_full.svg","true","false","false","false","false","false","false","false",""
"Lena","path/logo_130_path_full.svg","true","true","false","true","false","false","false","false",""
"Jani","path/logo_8_path_full.svg","true","false","false","false","false","false","false","false",""
"Niklas","path/logo_3_path_full.svg","false","true","false","true","false","true","false","true",""
"Tim","path/logo_378_path_full.svg","true","true","true","false","false","false","false","false","Timestamp(seconds=1617453702, nanoseconds=819000000)"
"Sarah","path/logo_214_path_full.svg","true","false","false","false","false","false","false","false","Timestamp(seconds=1617453427, nanoseconds=115000000)"
"Jonas","path/logo_0_path_full.svg","false","true","true","false","false","false","false","false",""
"Jakob","path/logo_284_path_full.svg","true","false","false","false","false","false","false","false","Timestamp(seconds=1617450468, nanoseconds=973000000)"
"Sarah","path/logo_420_path_full.svg","true","true","true","false","false","false","false","false","Timestamp(seconds=1617454218, nanoseconds=482000000)"
"TestJani","path/logo_71_path_full.svg","false","false","false","false","false","false","true","false",""
"Ramo","path/logo_147_path_full.svg","true","false","false","false","false","false","false","false",""
"Tim","path/logo_286_path_full.svg","false","false","false","false","true","false","false","false","Timestamp(seconds=1617453281, nanoseconds=57000000)"
"Jonathan","path/logo_246_path_full.svg","true","false","false","false","false","false","false","false","Timestamp(seconds=1617451823, nanoseconds=916000000)"
"Löschen","path/logo_308_path_full.svg","false","false","false","false","false","false","false","false","Timestamp(seconds=1617461152, nanoseconds=584000000)"
"Sarah_240321","path/logo_22_path_full.svg","true","false","false","false","false","false","false","false",""
"Kikipu","path/logo_139_path_full.svg","false","true","true","false","false","false","false","false",""
"Jan B.","path/logo_210_path_full.svg","true","true","false","false","false","false","false","false","Timestamp(seconds=1617452888, nanoseconds=369000000)"
"Löschen","path/logo_342_path_full.svg","false","false","false","false","false","false","false","false","Timestamp(seconds=1617461203, nanoseconds=715000000)"
"Jonathan","path/logo_114_path_full.svg","true","true","true","true","true","false","true","false",""
"Sarah_240321","path/logo_55_path_full.svg","false","false","false","false","true","false","false","false",""
"Jakob","path/logo_141_path_full.svg","true","true","true","false","false","false","false","false",""
"Jonathan","path/logo_335_path_full.svg","true","true","false","false","false","false","false","false","Timestamp(seconds=1617452605, nanoseconds=592000000)"
"Jakob","path/logo_7_path_full.svg","true","true","false","false","false","false","false","false",""
"Kikipu","path/logo_159_path_full.svg","false","false","false","false","false","true","false","false",""
"Lena","path/logo_69_path_full.svg","true","false","false","false","false","false","false","false",""
"Kikipu","path/logo_78_path_full.svg","true","false","false","false","false","false","false","false",""
"Löschen","path/logo_290_path_full.svg","false","false","false","false","false","false","false","false","Timestamp(seconds=1617461104, nanoseconds=267000000)"
"Tim","path/logo_31_path_full.svg","true","false","false","false","false","false","false","false",""
"Jani","path/logo_49_path_full.svg","true","false","false","false","false","true","true","true",""
"Jan B.","path/logo_222_path_full.svg","true","false","false","false","false","false","false","false","Timestamp(seconds=1617452969, nanoseconds=633000000)"
"Jakob","path/logo_161_path_full.svg","true","false","false","false","false","false","false","false",""
"Tim_Harry","path/logo_90_path_full.svg","true","false","false","false","true","false","true","false",""
"Tim","path/logo_50_path_full.svg","false","false","false","false","false","true","true","true",""
"Jakob","path/logo_194_path_full.svg","true","true","true","false","false","false","false","false","Timestamp(seconds=1617450193, nanoseconds=111000000)"
"Jakob","path/logo_45_path_full.svg","true","true","true","false","false","false","false","false",""
"Niklas","path/logo_57_path_full.svg","true","true","true","false","false","false","false","false",""
"Jakob","path/logo_102_path_full.svg","true","true","true","true","true","false","false","false",""
"Jani","path/logo_31_path_full.svg","true","false","false","false","false","false","false","false",""
"Niklas","path/logo_2_path_full.svg","false","false","true","false","false","false","false","false",""
"Sarah_240321","path/logo_44_path_full.svg","true","true","true","false","false","false","false","false",""
"rebecca","path/logo_45_path_full.svg","true","true","true","false","false","false","false","false",""
"Tim","path/logo_247_path_full.svg","true","true","true","false","false","false","false","false","Timestamp(seconds=1617453085, nanoseconds=22000000)"
"Niklas","path/logo_82_path_full.svg","true","true","true","true","true","false","false","false",""
"Jonathan","path/logo_17_path_full.svg","true","true","true","true","true","true","true","true",""
"Julia","path/logo_191_path_full.svg","true","true","false","false","false","false","false","false",""
"Jakob","path/logo_380_path_full.svg","true","false","true","true","true","true","true","true","Timestamp(seconds=1617450774, nanoseconds=695000000)"
"Lena","path/logo_10_path_full.svg","true","true","false","false","false","false","false","false",""
"Tim_Harry","path/logo_132_path_full.svg","false","true","true","false","false","false","true","false",""
"Jonathan","path/logo_67_path_full.svg","false","false","false","true","true","true","false","false",""
"Sarah","path/logo_240_path_full.svg","true","false","false","false","false","false","false","false","Timestamp(seconds=1617453538, nanoseconds=625000000)"
"Lena","path/logo_15_path_full.svg","false","false","false","false","false","true","true","false",""
"Löschen","path/logo_359_path_full.svg","false","false","false","false","false","false","false","false","Timestamp(seconds=1617461239, nanoseconds=817000000)"
"Jonathan","path/logo_175_path_full.svg","false","false","false","false","false","false","false","false",""
"Ramo","path/logo_141_path_full.svg","false","true","true","false","false","false","false","false",""
"Kikipu","path/logo_152_path_full.svg","true","true","true","false","false","false","false","false",""
"rebecca","path/logo_145_path_full.svg","true","true","false","false","false","false","false","false",""
"Niklas","path/logo_169_path_full.svg","false","false","false","false","true","true","true","true",""
"Tim","path/logo_335_path_full.svg","true","true","false","false","false","false","false","false","Timestamp(seconds=1617453492, nanoseconds=741000000)"
"Sarah_240321","path/logo_45_path_full.svg","true","true","true","false","false","false","false","false",""
"TestJani","path/logo_126_path_full.svg","false","false","false","false","false","false","false","false",""
"Sarah_240321","path/logo_26_path_full.svg","true","true","true","false","false","false","false","false",""
"Löschen","path/logo_356_path_full.svg","false","false","false","false","false","false","false","false","Timestamp(seconds=1617461237, nanoseconds=182000000)"
"Tim","path/logo_47_path_full.svg","true","false","false","false","false","false","false","false",""
"Julia","path/logo_159_path_full.svg","true","false","false","false","false","true","false","false",""
"Tim","path/logo_364_path_full.svg","true","false","false","false","false","false","false","false","Timestamp(seconds=1617453637, nanoseconds=498000000)"
"Niklas","path/logo_17_path_full.svg","true","false","true","false","false","false","false","false",""
"TestJani","path/logo_128_path_full.svg","false","false","false","false","false","false","false","false",""
"Jonathan","path/logo_217_path_full.svg","true","true","true","false","false","false","false","false","Timestamp(seconds=1617451591, nanoseconds=967000000)"
"Julia","path/logo_143_path_full.svg","true","true","false","false","false","false","false","true",""
"Julia","path/logo_14_path_full.svg","true","true","false","false","false","false","false","false",""
"Julia","path/logo_0_path_full.svg","false","false","false","false","false","false","true","false",""
"Jani","path/logo_83_path_full.svg","true","true","true","true","true","false","true","false",""
"Jan B.","path/logo_267_path_full.svg","true","false","false","false","false","false","false","false","Timestamp(seconds=1617453660, nanoseconds=797000000)"
"Sarah","path/logo_272_path_full.svg","true","false","false","false","false","false","false","false","Timestamp(seconds=1617453651, nanoseconds=263000000)"
"Jonathan","path/logo_7_path_full.svg","true","true","true","true","true","true","true","true",""
"Tim","path/logo_414_path_full.svg","false","false","false","false","false","false","false","false","Timestamp(seconds=1617454045, nanoseconds=679000000)"
"Julia","path/logo_130_path_full.svg","true","true","true","true","true","true","true","false",""
"Löschen","path/logo_215_path_full.svg","false","false","false","false","false","false","false","false","Timestamp(seconds=1617460871, nanoseconds=944000000)"
"Lena","path/logo_23_path_full.svg","true","true","true","false","false","false","false","false",""
"Tim","path/logo_34_path_full.svg","true","false","false","false","false","false","false","false",""
"Julia","path/logo_21_path_full.svg","true","false","false","false","false","false","false","false",""
"TestJani","path/logo_43_path_full.svg","false","false","false","false","false","false","false","false",""
"Jonathan","path/logo_255_path_full.svg","true","false","false","false","false","false","false","false","Timestamp(seconds=1617451908, nanoseconds=964000000)"
"rebecca","path/logo_181_path_full.svg","true","true","false","false","false","false","false","false",""
"rebecca","path/logo_99_path_full.svg","true","true","true","false","false","false","false","false",""
"Sarah_240321","path/logo_141_path_full.svg","true","true","true","false","false","false","false","false",""
"Jani","path/logo_69_path_full.svg","true","false","true","false","false","false","false","false",""
"Kikipu","path/logo_20_path_full.svg","true","true","true","true","true","true","true","true",""
"Tim","path/logo_399_path_full.svg","true","true","false","false","false","false","false","false","Timestamp(seconds=1617453922, nanoseconds=63000000)"
"Jonathan","path/logo_165_path_full.svg","true","true","false","false","false","false","false","false",""
"Jani","path/logo_50_path_full.svg","true","false","false","false","false","true","true","true",""
"Sarah_240321","path/logo_8_path_full.svg","true","true","false","false","false","false","false","false",""
"Sarah","path/logo_435_path_full.svg","true","true","true","false","false","false","false","false","Timestamp(seconds=1617454421, nanoseconds=179000000)"
"Tim","path/logo_353_path_full.svg","true","true","true","false","false","false","false","false","Timestamp(seconds=1617453598, nanoseconds=459000000)"
"Lena","path/logo_81_path_full.svg","true","true","true","false","true","true","false","false",""
"Tim_Harry","path/logo_28_path_full.svg","true","true","false","false","false","false","false","false",""
"Ramo","path/logo_117_path_full.svg","false","false","false","false","false","false","false","false",""
"TestJani","path/logo_142_path_full.svg","false","false","false","false","false","false","false","false",""
"Jonathan","path/logo_212_path_full.svg","true","true","true","true","true","true","true","true","Timestamp(seconds=1617451565, nanoseconds=233000000)"
"Sarah_240321","path/logo_27_path_full.svg","true","false","false","false","false","false","false","false",""
"TestJani","path/logo_116_path_full.svg","false","false","false","false","false","false","false","false",""
"Kikipu","path/logo_45_path_full.svg","true","true","true","false","false","false","false","false",""
"TestJani","path/logo_168_path_full.svg","false","false","false","false","false","false","false","false",""
"Kikipu","path/logo_151_path_full.svg","true","true","false","false","false","false","false","true",""
"","path/logo_0_path_full.svg","false","false","false","true","false","false","true","false",""
"rebecca","path/logo_160_path_full.svg","true","true","false","false","false","false","false","false",""
"Jakob","path/logo_80_path_full.svg","true","true","true","true","true","true","true","true",""
"Löschen","path/logo_288_path_full.svg","false","false","false","false","false","false","false","false","Timestamp(seconds=1617461102, nanoseconds=327000000)"
"Tim","path/logo_340_path_full.svg","true","false","false","false","false","false","false","false","Timestamp(seconds=1617453513, nanoseconds=955000000)"
"Lena","path/logo_142_path_full.svg","true","true","true","false","false","false","false","false",""
