"alias","animation_file","animation_id","logo_id","path_0_rating","path_1_rating","path_2_rating","path_3_rating","path_4_rating","path_5_rating","path_6_rating","path_7_rating","time"
"Jonathan","animation/logo_69_animation_1.svg","1","69","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617814336, nanoseconds=429000000)"
"Jonathan","animation/logo_157_animation_13.svg","13","157","Okay","Okay","Very Bad","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618681221, nanoseconds=885000000)"
"Ole","animation/logo_10_animation_7.svg","7","10","Very Bad","no_rating","no_rating","Okay","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617981745, nanoseconds=796000000)"
"Jonathan","animation/logo_92_animation_13.svg","13","92","Okay","Okay","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618681520, nanoseconds=200000000)"
"Jonathan","animation/logo_98_animation_10.svg","10","98","Very Bad","Bad","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618333598, nanoseconds=660000000)"
"Jonathan","animation/logo_338_animation_9.svg","9","338","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618150371, nanoseconds=230000000)"
"Jakob","animation/logo_312_animation_4.svg","4","312","Okay","Bad","Very Bad","Bad","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617882887, nanoseconds=749000000)"
"Tim","animation/logo_20_animation_12.svg","12","20","no_rating","no_rating","no_rating","no_rating","no_rating","Okay","no_rating","Good","Timestamp(seconds=1618679645, nanoseconds=308000000)"
"Jonathan","animation/logo_337_animation_6.svg","6","337","Bad","Very Bad","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617970631, nanoseconds=386000000)"
"Rebecca","animation/logo_32_animation_4.svg","4","32","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617890699, nanoseconds=230000000)"
"Tim","animation/logo_340_animation_3.svg","3","340","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617860395, nanoseconds=523000000)"
"Jakob","animation/logo_266_animation_6.svg","6","266","no_rating","Good","Very Bad","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617911168, nanoseconds=140000000)"
"Jonathan","animation/logo_336_animation_9.svg","9","336","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618149835, nanoseconds=981000000)"
"Tim","animation/logo_37_animation_13.svg","13","37","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618682682, nanoseconds=30000000)"
"Tim","animation/logo_53_animation_4.svg","4","53","Very Bad","Good","no_rating","no_rating","Very Bad","Okay","no_rating","no_rating","Timestamp(seconds=1617891589, nanoseconds=448000000)"
"Jonathan","animation/logo_237_animation_11.svg","11","237","no_rating","Very Bad","Very Bad","Very Bad","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618338878, nanoseconds=576000000)"
"Tim","animation/logo_61_animation_12.svg","12","61","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618678673, nanoseconds=814000000)"
"Jonathan","animation/logo_402_animation_6.svg","6","402","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617894725, nanoseconds=826000000)"
"Jonathan","animation/logo_116_animation_13.svg","13","116","Okay","Okay","Very Bad","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618684916, nanoseconds=655000000)"
"Jakob","animation/logo_159_animation_3.svg","3","159","Okay","no_rating","no_rating","no_rating","no_rating","Okay","no_rating","no_rating","Timestamp(seconds=1617738619, nanoseconds=8000000)"
"Jonathan","animation/logo_157_animation_2.svg","2","157","Very Bad","Very Bad","Bad","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617828688, nanoseconds=514000000)"
"Jonathan","animation/logo_337_animation_1.svg","1","337","Okay","Bad","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617814862, nanoseconds=536000000)"
"Tim","animation/logo_59_animation_4.svg","4","59","Bad","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617890515, nanoseconds=228000000)"
"Rebecca","animation/logo_38_animation_7.svg","7","38","no_rating","Good","no_rating","Very Bad","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618020193, nanoseconds=773000000)"
"Rebecca","animation/logo_381_animation_3.svg","3","381","no_rating","no_rating","no_rating","Okay","Very Bad","no_rating","no_rating","no_rating","Timestamp(seconds=1617887976, nanoseconds=859000000)"
"Sarah","animation/logo_260_animation_4.svg","4","260","Very Bad","Very Bad","no_rating","no_rating","Very Good","no_rating","no_rating","no_rating","Timestamp(seconds=1617883552, nanoseconds=277000000)"
"Jonathan","animation/logo_199_animation_6.svg","6","199","Okay","Very Bad","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617970993, nanoseconds=859000000)"
"Sarah","animation/logo_364_animation_0.svg","0","364","Very Good","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617779321, nanoseconds=957000000)"
"TEST","animation/logo_96_animation_15.svg","15","96","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618847666, nanoseconds=649000000)"
"Sarah","animation/logo_321_animation_4.svg","4","321","Very Good","Good","no_rating","no_rating","Very Bad","no_rating","no_rating","Very Good","Timestamp(seconds=1617883539, nanoseconds=11000000)"
"Tim","animation/logo_331_animation_3.svg","3","331","Okay","no_rating","no_rating","Very Bad","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617864944, nanoseconds=232000000)"
"Jakob","animation/logo_376_animation_0.svg","0","376","Good","no_rating","no_rating","Good","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617885269, nanoseconds=356000000)"
"Tim","animation/logo_172_animation_5.svg","5","172","Good","Okay","Good","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617891853, nanoseconds=375000000)"
"Jakob","animation/logo_11_animation_4.svg","4","11","Bad","Bad","no_rating","no_rating","Very Bad","no_rating","no_rating","no_rating","Timestamp(seconds=1617889636, nanoseconds=85000000)"
"Rebecca","animation/logo_393_animation_7.svg","7","393","Good","Good","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618018545, nanoseconds=847000000)"
"Jonathan","animation/logo_51_animation_9.svg","9","51","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618149729, nanoseconds=54000000)"
"Jonathan","animation/logo_139_animation_8.svg","8","139","Okay","Okay","no_rating","no_rating","no_rating","no_rating","Very Bad","no_rating","Timestamp(seconds=1618052955, nanoseconds=165000000)"
"Ole","animation/logo_327_animation_2.svg","2","327","Very Good","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617819421, nanoseconds=190000000)"
"Tim","animation/logo_136_animation_5.svg","5","136","no_rating","Okay","Bad","Bad","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617893123, nanoseconds=938000000)"
"Tim","animation/logo_419_animation_9.svg","9","419","Bad","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618150016, nanoseconds=873000000)"
"Tim","animation/logo_242_animation_8.svg","8","242","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618050582, nanoseconds=879000000)"
"Jonathan","animation/logo_53_animation_11.svg","11","53","no_rating","no_rating","no_rating","no_rating","no_rating","Very Bad","no_rating","Bad","Timestamp(seconds=1618338721, nanoseconds=367000000)"
"Rebecca","animation/logo_35_animation_7.svg","7","35","no_rating","no_rating","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618019746, nanoseconds=71000000)"
"Jakob","animation/logo_17_animation_0.svg","0","17","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","Very Bad","no_rating","Timestamp(seconds=1617784311, nanoseconds=752000000)"
"Sarah","animation/logo_353_animation_11.svg","11","353","Okay","no_rating","Very Bad","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618337512, nanoseconds=912000000)"
"Jonathan","animation/logo_56_animation_6.svg","6","56","Okay","Bad","no_rating","no_rating","Very Bad","no_rating","no_rating","no_rating","Timestamp(seconds=1617894837, nanoseconds=853000000)"
"Jonathan","animation/logo_149_animation_14.svg","14","149","Okay","Very Bad","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618684997, nanoseconds=834000000)"
"Tim","animation/logo_195_animation_4.svg","4","195","Very Bad","Very Bad","Good","Very Bad","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617891063, nanoseconds=937000000)"
"Jonathan","animation/logo_163_animation_6.svg","6","163","Okay","Very Bad","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617970865, nanoseconds=681000000)"
"Jonathan","animation/logo_209_animation_1.svg","1","209","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617814123, nanoseconds=826000000)"
"Jonathan","animation/logo_372_animation_5.svg","5","372","Okay","Very Bad","Very Bad","Very Bad","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617894210, nanoseconds=822000000)"
"Jakob","animation/logo_424_animation_6.svg","6","424","Good","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617894759, nanoseconds=853000000)"
"Jonathan","animation/logo_380_animation_10.svg","10","380","Okay","no_rating","Very Bad","Very Bad","Very Bad","no_rating","Very Bad","no_rating","Timestamp(seconds=1618333761, nanoseconds=1000000)"
"Rebecca","animation/logo_396_animation_3.svg","3","396","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617888796, nanoseconds=915000000)"
"Jakob","animation/logo_261_animation_0.svg","0","261","no_rating","no_rating","no_rating","no_rating","Good","no_rating","no_rating","no_rating","Timestamp(seconds=1617781375, nanoseconds=566000000)"
"Jonathan","animation/logo_166_animation_10.svg","10","166","Very Bad","no_rating","no_rating","no_rating","no_rating","Very Bad","no_rating","no_rating","Timestamp(seconds=1618333926, nanoseconds=554000000)"
"Tim","animation/logo_349_animation_0.svg","0","349","Good","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617778914, nanoseconds=660000000)"
"Sarah","animation/logo_154_animation_4.svg","4","154","Good","Very Good","no_rating","no_rating","Very Bad","no_rating","no_rating","no_rating","Timestamp(seconds=1617884257, nanoseconds=386000000)"
"Tim","animation/logo_97_animation_4.svg","4","97","Okay","Very Bad","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617889796, nanoseconds=598000000)"
"Tim","animation/logo_133_animation_13.svg","13","133","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618682216, nanoseconds=831000000)"
"Tim","animation/logo_339_animation_9.svg","9","339","Bad","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618053132, nanoseconds=210000000)"
"Jonathan","animation/logo_431_animation_10.svg","10","431","Bad","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618334417, nanoseconds=243000000)"
"Tim","animation/logo_294_animation_3.svg","3","294","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617861444, nanoseconds=725000000)"
"Tim","animation/logo_156_animation_12.svg","12","156","Okay","Bad","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618678965, nanoseconds=534000000)"
"Rebecca","animation/logo_432_animation_0.svg","0","432","Good","Good","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617885602, nanoseconds=329000000)"
"Jakob","animation/logo_168_animation_0.svg","0","168","no_rating","no_rating","no_rating","no_rating","no_rating","Okay","Good","Good","Timestamp(seconds=1617781371, nanoseconds=408000000)"
"Jonathan","animation/logo_270_animation_8.svg","8","270","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618053010, nanoseconds=577000000)"
"Jonathan","animation/logo_329_animation_2.svg","2","329","Very Bad","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617816056, nanoseconds=101000000)"
"Jonathan","animation/logo_365_animation_13.svg","13","365","Okay","Bad","Very Bad","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618681551, nanoseconds=776000000)"
"Tim","animation/logo_196_animation_15.svg","15","196","Good","Bad","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618767264, nanoseconds=126000000)"
"Tim","animation/logo_84_animation_3.svg","3","84","Very Bad","Okay","Bad","no_rating","Bad","no_rating","Good","Bad","Timestamp(seconds=1617861528, nanoseconds=645000000)"
"JONATHAN","animation/logo_9_animation_5.svg","5","9","Okay","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617892997, nanoseconds=273000000)"
"jani","animation/logo_386_animation_7.svg","7","386","Very Good","Very Good","Very Bad","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617973613, nanoseconds=402000000)"
"Rebecca","animation/logo_387_animation_7.svg","7","387","Good","Good","Bad","Very Bad","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618019874, nanoseconds=289000000)"
"Jonathan","animation/logo_419_animation_12.svg","12","419","Okay","no_rating","no_rating","no_rating","Okay","no_rating","Very Bad","no_rating","Timestamp(seconds=1618678501, nanoseconds=893000000)"
"Jakob","animation/logo_23_animation_0.svg","0","23","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Bad","Timestamp(seconds=1617781493, nanoseconds=12000000)"
"Tim","animation/logo_177_animation_8.svg","8","177","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618038766, nanoseconds=807000000)"
"Jonathan","animation/logo_317_animation_1.svg","1","317","Okay","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617813784, nanoseconds=386000000)"
"Tim","animation/logo_375_animation_15.svg","15","375","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Very Bad","no_rating","Timestamp(seconds=1618767804, nanoseconds=459000000)"
"Jonathan","animation/logo_61_animation_1.svg","1","61","Bad","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617814076, nanoseconds=580000000)"
"Tim","animation/logo_63_animation_13.svg","13","63","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Bad","Timestamp(seconds=1618682529, nanoseconds=222000000)"
"Jonathan","animation/logo_302_animation_2.svg","2","302","Very Bad","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617817810, nanoseconds=10000000)"
"Tim","animation/logo_66_animation_15.svg","15","66","Bad","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618766982, nanoseconds=97000000)"
"Jonathan","animation/logo_152_animation_1.svg","1","152","Bad","Bad","no_rating","Bad","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617814399, nanoseconds=356000000)"
"Rebecca","animation/logo_420_animation_2.svg","2","420","Good","Okay","Good","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617887691, nanoseconds=135000000)"
"Jonathan","animation/logo_265_animation_10.svg","10","265","Bad","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618332786, nanoseconds=459000000)"
"Jakob","animation/logo_42_animation_0.svg","0","42","no_rating","no_rating","no_rating","Good","Good","Bad","no_rating","no_rating","Timestamp(seconds=1617739525, nanoseconds=436000000)"
"Tim","animation/logo_413_animation_8.svg","8","413","Okay","Bad","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618050487, nanoseconds=232000000)"
"Jonathan","animation/logo_285_animation_2.svg","2","285","Very Bad","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617817924, nanoseconds=726000000)"
"Tim","animation/logo_361_animation_7.svg","7","361","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618037476, nanoseconds=447000000)"
"Jakob","animation/logo_413_animation_0.svg","0","413","Good","Very Good","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617884779, nanoseconds=571000000)"
"JONATHAN","animation/logo_111_animation_5.svg","5","111","Okay","Okay","Okay","Okay","Okay","Okay","no_rating","no_rating","Timestamp(seconds=1617893141, nanoseconds=470000000)"
"Tim","animation/logo_158_animation_13.svg","13","158","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618681987, nanoseconds=292000000)"
"TEST","animation/logo_80_animation_15.svg","15","80","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618847657, nanoseconds=711000000)"
"Tim","animation/logo_161_animation_3.svg","3","161","Good","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617860089, nanoseconds=759000000)"
"Jonathan","animation/logo_70_animation_9.svg","9","70","no_rating","no_rating","no_rating","no_rating","no_rating","Okay","no_rating","no_rating","Timestamp(seconds=1618150127, nanoseconds=650000000)"
"Jonathan","animation/logo_418_animation_6.svg","6","418","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617970965, nanoseconds=994000000)"
"Jonathan","animation/logo_138_animation_9.svg","9","138","no_rating","Very Bad","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618053771, nanoseconds=123000000)"
"Tim","animation/logo_403_animation_13.svg","13","403","Okay","Okay","no_rating","Bad","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618682354, nanoseconds=744000000)"
"Tim","animation/logo_436_animation_14.svg","14","436","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618764285, nanoseconds=38000000)"
"Jonathan","animation/logo_340_animation_13.svg","13","340","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618684030, nanoseconds=409000000)"
"Jonathan","animation/logo_133_animation_7.svg","7","133","no_rating","Very Bad","Very Bad","no_rating","no_rating","no_rating","Very Bad","no_rating","Timestamp(seconds=1617971351, nanoseconds=769000000)"
"Tim","animation/logo_374_animation_14.svg","14","374","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618761449, nanoseconds=399000000)"
"Rebecca","animation/logo_384_animation_0.svg","0","384","Good","Very Bad","no_rating","Very Bad","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617886025, nanoseconds=549000000)"
"Rebecca","animation/logo_411_animation_2.svg","2","411","Bad","Bad","Bad","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617887473, nanoseconds=430000000)"
"Jonathan","animation/logo_267_animation_10.svg","10","267","Very Bad","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618332802, nanoseconds=31000000)"
"Jonathan","animation/logo_163_animation_9.svg","9","163","Okay","Bad","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618150405, nanoseconds=563000000)"
"Jakob","animation/logo_247_animation_4.svg","4","247","Very Bad","Good","Very Bad","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617889585, nanoseconds=667000000)"
"Jonathan","animation/logo_272_animation_14.svg","14","272","Okay","Very Bad","no_rating","Bad","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618684947, nanoseconds=166000000)"
"Tim","animation/logo_97_animation_8.svg","8","97","Okay","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618050360, nanoseconds=727000000)"
"Jonathan","animation/logo_389_animation_11.svg","11","389","Okay","no_rating","no_rating","Very Bad","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618339310, nanoseconds=471000000)"
"Tim","animation/logo_227_animation_13.svg","13","227","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618681250, nanoseconds=177000000)"
"Jonathan","animation/logo_329_animation_9.svg","9","329","Very Bad","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618053926, nanoseconds=882000000)"
"Tim","animation/logo_311_animation_3.svg","3","311","Good","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617860540, nanoseconds=519000000)"
"Jonathan","animation/logo_63_animation_6.svg","6","63","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617895058, nanoseconds=854000000)"
"Tim","animation/logo_368_animation_15.svg","15","368","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618767505, nanoseconds=691000000)"
"Jakob","animation/logo_47_animation_4.svg","4","47","Okay","Very Bad","no_rating","no_rating","Very Bad","no_rating","no_rating","no_rating","Timestamp(seconds=1617889618, nanoseconds=301000000)"
"Tim","animation/logo_80_animation_3.svg","3","80","Very Bad","Bad","Okay","Okay","no_rating","Good","Good","no_rating","Timestamp(seconds=1617862794, nanoseconds=478000000)"
"Tim","animation/logo_289_animation_12.svg","12","289","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618680803, nanoseconds=927000000)"
"Jonathan","animation/logo_343_animation_11.svg","11","343","Very Bad","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618338195, nanoseconds=80000000)"
"Rebecca","animation/logo_294_animation_7.svg","7","294","Very Bad","Very Bad","Very Bad","Very Bad","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618019686, nanoseconds=698000000)"
"Jakob","animation/logo_364_animation_5.svg","5","364","Good","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617894294, nanoseconds=66000000)"
"Jonathan","animation/logo_15_animation_1.svg","1","15","no_rating","no_rating","no_rating","no_rating","no_rating","Okay","Very Bad","no_rating","Timestamp(seconds=1617814603, nanoseconds=173000000)"
"Jonathan","animation/logo_375_animation_9.svg","9","375","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Okay","no_rating","Timestamp(seconds=1618053118, nanoseconds=479000000)"
"Jonathan","animation/logo_155_animation_6.svg","6","155","Okay","Very Bad","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617894611, nanoseconds=403000000)"
"Jonathan","animation/logo_89_animation_1.svg","1","89","no_rating","no_rating","no_rating","no_rating","Very Bad","Very Bad","Okay","Very Bad","Timestamp(seconds=1617815880, nanoseconds=132000000)"
"Jonathan","animation/logo_12_animation_8.svg","8","12","Okay","Very Bad","no_rating","no_rating","no_rating","no_rating","Very Bad","no_rating","Timestamp(seconds=1618050423, nanoseconds=457000000)"
"Tim","animation/logo_206_animation_4.svg","4","206","Bad","Very Bad","no_rating","no_rating","Good","no_rating","no_rating","no_rating","Timestamp(seconds=1617889536, nanoseconds=85000000)"
"Tim","animation/logo_322_animation_13.svg","13","322","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618684342, nanoseconds=610000000)"
"Tim","animation/logo_330_animation_3.svg","3","330","Very Bad","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617863134, nanoseconds=588000000)"
"Jakob","animation/logo_6_animation_4.svg","4","6","Good","Okay","Okay","Bad","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617889383, nanoseconds=9000000)"
"Jonathan","animation/logo_270_animation_9.svg","9","270","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618054169, nanoseconds=699000000)"
"Tim","animation/logo_433_animation_9.svg","9","433","Okay","Bad","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618053971, nanoseconds=815000000)"
"Jonathan","animation/logo_2_animation_13.svg","13","2","Okay","Okay","Very Bad","no_rating","Very Bad","Very Bad","no_rating","no_rating","Timestamp(seconds=1618682947, nanoseconds=490000000)"
"Jakob","animation/logo_401_animation_5.svg","5","401","Good","no_rating","Very Bad","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617894438, nanoseconds=979000000)"
"Jani","animation/logo_7_animation_6.svg","6","7","Good","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617968573, nanoseconds=654000000)"
"Jakob","animation/logo_80_animation_6.svg","6","80","Good","Bad","Okay","Okay","Good","Bad","Bad","Bad","Timestamp(seconds=1617896552, nanoseconds=944000000)"
"Jonathan","animation/logo_8_animation_1.svg","1","8","Bad","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617814451, nanoseconds=465000000)"
"Jonathan","animation/logo_430_animation_9.svg","9","430","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618149966, nanoseconds=840000000)"
"Jonathan","animation/logo_137_animation_10.svg","10","137","Very Bad","Very Bad","Very Bad","no_rating","Very Bad","no_rating","Okay","no_rating","Timestamp(seconds=1618334618, nanoseconds=641000000)"
"Sarah","animation/logo_295_animation_3.svg","3","295","Very Good","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617866813, nanoseconds=565000000)"
"Jonathan","animation/logo_397_animation_13.svg","13","397","Okay","no_rating","Very Bad","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618681172, nanoseconds=43000000)"
"Jakob","animation/logo_276_animation_6.svg","6","276","Good","Good","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617894876, nanoseconds=778000000)"
"Jakob","animation/logo_327_animation_0.svg","0","327","Good","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617783005, nanoseconds=945000000)"
"Jakob","animation/logo_65_animation_6.svg","6","65","Good","Okay","no_rating","no_rating","Okay","no_rating","no_rating","no_rating","Timestamp(seconds=1617896468, nanoseconds=341000000)"
"Jakob","animation/logo_34_animation_6.svg","6","34","Bad","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617911114, nanoseconds=381000000)"
"Jonathan","animation/logo_334_animation_12.svg","12","334","Okay","Bad","Okay","Okay","Okay","no_rating","no_rating","no_rating","Timestamp(seconds=1618679342, nanoseconds=79000000)"
"JONATHAN","animation/logo_307_animation_5.svg","5","307","no_rating","Bad","Very Bad","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617893096, nanoseconds=261000000)"
"Niklas","animation/logo_227_animation_2.svg","2","227","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617827454, nanoseconds=840000000)"
